1015113627.3455795, 0.00042986623470822724, 1000000000.3455795, 
10075284747.070843, 0.00005207948328595465, 10000000000.070843, 
10075284747.070883, 0.001920141938638801, , 
100000000000, 0.0009623506263980868, , 
100000000000, 0.0005411695265464627, , 
