RA,DEC,FREQ_GHZ,X,Y,SNR,FLUX_MAX,BINNING,GROUP,F,F_kw,ID,source,window
53.38495,-27.9026,97.2976,458.0,514.5,9.3,0.00667,11,16,1.0,1.0,424,aless66,spw2123
53.38351,-27.90198,97.2508,499.8,534.8,7.95,0.007576,19,23,1.0,1.0,431,aless66,spw2123
53.38346,-27.9027,97.2508,501.4,511.2,7.54,0.006777,17,25,1.0,1.0,433,aless66,spw2123
53.38516,-27.9025,97.4539,452.2,517.7,7.19,0.006977,19,26,1.0,1.0,434,aless66,spw2123
53.38379,-27.90189,97.4852,491.8,537.6,5.62,0.005468,19,33,0.066,0.988,441,aless66,spw2123
53.23729,-28.01693,103.6325,514.3,510.9,14.71,0.020075,19,0,1.0,1.0,458,aless6,spw2123
53.2373,-28.01688,103.5231,513.9,512.4,11.34,0.015151,19,1,1.0,1.0,459,aless6,spw2123
53.23728,-28.01691,103.7419,514.6,511.5,9.9,0.013449,19,2,1.0,1.0,460,aless6,spw2123
53.23732,-28.01691,103.4137,513.5,511.4,7.19,0.009729,19,3,0.997,1.0,461,aless6,spw2123
53.23725,-28.01692,103.8513,515.5,511.1,5.55,0.007537,19,7,0.44,0.819,465,aless6,spw2123
53.23974,-28.02805,102.9605,443.6,146.7,5.36,0.001869,15,9,0.312,0.85,467,aless6,spw2123
53.23974,-28.02805,102.9293,443.6,146.7,5.36,0.001869,19,10,0.312,0.691,468,aless6,spw2123
53.27353,-27.55791,97.9448,194.1,169.7,13.61,0.019295,11,0,1.0,1.0,473,aless71,allspw
53.27351,-27.55791,98.0542,194.4,169.7,10.23,0.017474,19,1,1.0,1.0,474,aless71,allspw
53.27359,-27.55795,97.8354,193.5,169.1,10.16,0.018476,19,2,1.0,1.0,475,aless71,allspw
53.27369,-27.558,97.7261,192.2,168.4,5.83,0.009995,19,5,0.732,1.0,476,aless71,allspw
52.86326,-27.93091,97.3475,178.9,197.6,27.3,0.016376,13,0,1.0,1.0,488,aless75,allspw
52.8633,-27.93093,97.2381,178.4,197.2,21.7,0.013495,19,1,1.0,1.0,489,aless75,allspw
52.86321,-27.93089,97.4569,179.5,197.8,21.22,0.013288,19,2,1.0,1.0,490,aless75,allspw
52.86321,-27.93084,97.5663,179.5,198.6,7.28,0.003839,19,4,1.0,1.0,492,aless75,allspw
52.87407,-27.94175,88.363,41.4,41.3,5.58,0.001813,7,5,0.234,0.905,493,aless75,allspw
52.87409,-27.94175,88.4723,41.1,41.3,5.4,0.001751,19,8,0.121,0.765,496,aless75,allspw
52.86335,-27.93096,97.1288,177.8,196.8,5.32,0.002879,19,11,0.086,0.677,497,aless75,allspw
53.21193,-27.52823,104.3276,192.3,198.9,12.16,0.009057,17,0,1.0,1.0,501,aless87,allspw
53.21193,-27.52824,104.437,192.3,198.7,10.63,0.008106,19,1,1.0,1.0,502,aless87,allspw
53.21194,-27.52823,104.2183,192.2,199.0,8.38,0.006552,19,2,1.0,1.0,503,aless87,allspw
53.21853,-27.5303,104.3276,108.0,169.1,8.25,0.004878,11,3,1.0,1.0,504,aless87,allspw
53.21192,-27.52826,104.5464,192.4,198.4,6.26,0.004428,19,4,0.959,1.0,505,aless87,allspw
53.21847,-27.53028,104.437,108.8,169.4,5.82,0.004443,19,6,0.673,0.992,507,aless87,allspw
52.97842,-27.89482,104.4607,506.0,514.1,10.89,0.010594,19,0,1.0,1.0,533,aless88,spw2123
52.97844,-27.89477,104.5701,505.4,515.8,9.35,0.007983,15,1,1.0,1.0,534,aless88,spw2123
52.97827,-27.89489,104.3513,510.1,511.9,8.95,0.004064,5,2,1.0,1.0,535,aless88,spw2123
52.97819,-27.89475,104.6795,512.5,516.4,5.93,0.005076,19,5,0.724,0.998,538,aless88,spw2123
52.97818,-27.89486,104.2419,512.7,512.9,5.16,0.004819,19,32,0.231,0.737,553,aless88,spw2123
52.87426,-27.95636,97.1258,524.5,511.7,25.02,0.023064,15,2,1.0,1.0,584,aless98,spw2123
52.87485,-27.95581,97.157,507.5,529.5,22.94,0.020562,15,9,1.0,1.0,591,aless98,spw2123
52.87624,-27.95555,97.2039,467.0,538.0,20.02,0.019754,19,20,1.0,1.0,602,aless98,spw2123
52.87541,-27.95621,97.0476,491.3,516.6,19.88,0.015092,11,21,1.0,1.0,603,aless98,spw2123
52.87558,-27.95602,97.1883,486.3,522.7,18.69,0.012436,9,26,1.0,1.0,608,aless98,spw2123
52.87494,-27.95674,97.032,504.6,499.2,17.3,0.008344,5,30,1.0,1.0,612,aless98,spw2123
52.87418,-27.95661,97.0164,526.8,503.3,16.53,0.012425,11,35,1.0,1.0,617,aless98,spw2123
52.87476,-27.95671,97.1414,510.0,500.1,15.53,0.007291,5,37,1.0,1.0,619,aless98,spw2123
52.87464,-27.9565,97.2664,513.3,507.1,13.22,0.011882,17,45,1.0,1.0,627,aless98,spw2123
52.87496,-27.95591,97.2977,504.2,526.2,10.61,0.009496,17,50,1.0,1.0,632,aless98,spw2123
52.87612,-27.95539,96.9539,470.6,543.4,10.57,0.009243,15,51,1.0,1.0,633,aless98,spw2123
52.87527,-27.95643,96.9226,495.1,509.4,7.07,0.006153,15,60,1.0,1.0,642,aless98,spw2123
52.8759,-27.95555,97.3445,476.8,538.0,6.73,0.006337,19,61,1.0,1.0,643,aless98,spw2123
52.87472,-27.95679,97.5321,511.2,497.5,5.32,0.005166,19,72,0.0,0.751,648,aless98,spw2123
34.32117,-5.55735,96.1085,176.9,196.3,28.36,0.024839,7,0,1.0,1.0,655,uds306,allspw
34.32115,-5.55737,95.9991,177.3,196.1,25.57,0.032723,19,1,1.0,1.0,656,uds306,allspw
34.32115,-5.55735,96.2179,177.2,196.3,22.78,0.026677,19,2,1.0,1.0,657,uds306,allspw
34.32154,-5.559,95.7023,171.7,172.7,15.88,0.012694,11,3,1.0,1.0,658,uds306,allspw
34.32154,-5.55899,95.5929,171.7,172.7,11.88,0.010914,19,4,1.0,1.0,659,uds306,allspw
34.3211,-5.55741,95.8898,178.0,195.5,11.55,0.010027,19,5,1.0,1.0,660,uds306,allspw
34.32243,-5.56565,96.0148,158.9,76.8,6.3,0.007791,17,8,0.828,1.0,663,uds306,allspw
34.32243,-5.56563,96.1242,158.9,77.2,5.29,0.002287,3,22,0.36,0.622,670,uds306,allspw
