RA,DEC,FREQ_GHZ,X,Y,SNR,FLUX_MAX,BINNING,GROUP,F,F_kw,ID,source,window
53.15577,-27.56991,86.5628,415.6,896.3,5.14,0.004858,19,15,0.0,0.697,309,aless62,spw1719
53.15686,-27.58782,85.7971,383.8,310.1,5.09,0.004939,19,21,0.0,0.665,310,aless62,spw1719
53.1457,-27.5724,87.516,707.5,814.8,5.08,0.005019,19,23,0.0,0.658,311,aless62,spw1719
53.16476,-27.58872,84.6719,154.8,280.5,5.06,0.005242,19,27,0.0,0.645,312,aless62,spw1719
53.15117,-27.58737,86.5003,548.9,324.7,5.0,0.004834,19,35,0.0,0.604,313,aless62,spw1719
53.15219,-27.58151,97.579,519.3,516.4,20.6,0.015951,11,0,1.0,1.0,314,aless62,spw2123
53.15333,-27.58121,97.579,486.3,526.5,20.28,0.017226,13,1,1.0,1.0,315,aless62,spw2123
53.15272,-27.58187,97.5946,504.0,504.8,20.27,0.017243,13,2,1.0,1.0,316,aless62,spw2123
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,317,aless62,spw2123
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,318,aless62,spw2123
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,319,aless62,spw2123
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,320,aless62,spw2123
53.15466,-27.58054,97.579,447.6,548.4,19.23,0.017547,15,7,1.0,1.0,321,aless62,spw2123
53.14945,-27.58495,97.5633,598.9,404.1,18.62,0.010896,7,8,1.0,1.0,322,aless62,spw2123
53.15209,-27.58058,97.6258,522.4,546.9,18.59,0.018101,17,9,1.0,1.0,323,aless62,spw2123
53.15133,-27.58266,97.5477,544.3,479.0,18.36,0.012388,9,10,1.0,1.0,324,aless62,spw2123
53.15438,-27.57977,97.579,455.7,573.5,18.24,0.010679,7,11,1.0,1.0,325,aless62,spw2123
53.15217,-27.58221,97.6102,519.8,493.7,17.9,0.018411,19,12,1.0,1.0,326,aless62,spw2123
53.15263,-27.58377,97.6258,506.5,442.8,17.76,0.013703,11,13,1.0,1.0,327,aless62,spw2123
53.15834,-27.58174,97.5946,341.0,509.2,17.61,0.018112,19,14,1.0,1.0,328,aless62,spw2123
53.15287,-27.58473,97.5633,499.7,411.2,16.75,0.008012,5,15,1.0,1.0,329,aless62,spw2123
53.15102,-27.57982,97.5477,553.1,571.8,16.48,0.016768,19,16,1.0,1.0,330,aless62,spw2123
53.15137,-27.58026,97.6571,543.1,557.6,16.41,0.015858,17,17,1.0,1.0,331,aless62,spw2123
53.14775,-27.58121,97.5321,648.0,526.5,16.4,0.011,9,18,1.0,1.0,332,aless62,spw2123
53.14897,-27.58108,97.5321,612.8,530.8,16.18,0.01643,19,19,1.0,1.0,333,aless62,spw2123
53.15151,-27.58179,97.579,538.9,507.6,16.06,0.007687,5,20,1.0,1.0,334,aless62,spw2123
53.15606,-27.58055,97.5321,407.1,547.9,15.87,0.01405,15,22,1.0,1.0,336,aless62,spw2123
53.15254,-27.58097,97.6415,509.1,534.2,15.7,0.009462,7,23,1.0,1.0,337,aless62,spw2123
53.15058,-27.58431,97.6571,565.9,424.8,15.66,0.014154,15,24,1.0,1.0,338,aless62,spw2123
53.15026,-27.58366,97.6571,575.4,446.2,15.19,0.012751,13,25,1.0,1.0,339,aless62,spw2123
53.15279,-27.57781,97.5164,501.9,637.6,14.88,0.014067,17,26,1.0,1.0,340,aless62,spw2123
53.1501,-27.58005,97.5164,579.9,564.2,14.37,0.011632,13,27,1.0,1.0,341,aless62,spw2123
53.15675,-27.58067,97.5164,387.1,544.1,13.96,0.009291,9,28,1.0,1.0,342,aless62,spw2123
53.15435,-27.57905,97.6571,456.5,597.2,13.81,0.008285,7,29,1.0,1.0,343,aless62,spw2123
53.15591,-27.58276,97.5164,411.5,475.8,13.78,0.007978,7,30,1.0,1.0,344,aless62,spw2123
53.15037,-27.58055,97.6727,572.0,548.1,13.62,0.011421,13,32,1.0,1.0,346,aless62,spw2123
53.15379,-27.58266,97.5946,473.1,478.8,13.33,0.004613,3,33,1.0,1.0,347,aless62,spw2123
53.14918,-27.58045,97.6883,606.7,551.4,12.95,0.011758,15,34,1.0,1.0,348,aless62,spw2123
53.15379,-27.58408,97.4852,473.0,432.5,12.53,0.011666,17,35,1.0,1.0,349,aless62,spw2123
53.14933,-27.58215,97.5008,602.3,495.6,12.5,0.010114,13,36,1.0,1.0,350,aless62,spw2123
53.15153,-27.58117,97.6883,538.5,527.6,12.16,0.0102,13,37,1.0,1.0,351,aless62,spw2123
53.15096,-27.58084,97.6883,554.9,538.6,11.3,0.008638,11,39,1.0,1.0,353,aless62,spw2123
53.15446,-27.58499,97.7352,453.6,402.7,11.2,0.011552,19,40,1.0,1.0,354,aless62,spw2123
53.14997,-27.58352,97.4852,583.8,450.8,10.88,0.008774,13,41,1.0,1.0,355,aless62,spw2123
53.15278,-27.58159,97.4539,502.3,513.8,10.67,0.010408,19,42,1.0,1.0,356,aless62,spw2123
53.15081,-27.57954,97.7509,559.4,581.1,10.04,0.010323,19,43,1.0,1.0,357,aless62,spw2123
53.15337,-27.58322,97.4383,485.0,460.8,9.52,0.009202,19,44,1.0,1.0,358,aless62,spw2123
53.15094,-27.58262,97.7665,555.5,480.2,8.91,0.009112,19,45,1.0,1.0,359,aless62,spw2123
53.14974,-27.58122,97.7509,590.3,526.1,7.77,0.007032,15,46,1.0,1.0,360,aless62,spw2123
53.15322,-27.5823,97.6883,489.5,490.6,6.31,0.002224,3,47,0.995,0.997,361,aless62,spw2123
53.15271,-27.58231,97.7977,504.2,490.4,6.01,0.006087,19,48,0.263,0.934,362,aless62,spw2123
53.15585,-27.5755,99.0323,413.2,713.4,5.74,0.003678,7,49,0.0,0.835,363,aless62,spw2123
53.15892,-27.57157,96.6257,324.1,841.8,5.64,0.003405,7,51,0.0,0.793,364,aless62,spw2123
53.15261,-27.57709,99.0166,507.3,661.4,5.53,0.003545,7,52,0.0,0.741,365,aless62,spw2123
53.15329,-27.58089,97.0789,487.4,536.9,5.38,0.004768,17,54,0.0,0.683,366,aless62,spw2123
53.15219,-27.59125,98.8916,519.3,197.9,5.3,0.003305,7,59,0.0,0.613,367,aless62,spw2123
53.21772,-27.59059,84.6876,514.4,514.3,10.18,0.007162,9,0,1.0,1.0,368,aless65,spw1719
53.2181,-27.58463,84.7813,503.5,709.2,6.12,0.003109,5,2,0.757,0.958,370,aless65,spw1719
53.23212,-27.59156,87.3129,96.9,482.6,5.8,0.003753,9,3,0.486,0.944,371,aless65,spw1719
53.21507,-27.60364,85.7189,591.5,87.1,5.72,0.003387,7,4,0.414,0.735,372,aless65,spw1719
53.20697,-27.5909,84.4688,826.3,504.0,5.72,0.005101,15,5,0.414,0.973,373,aless65,spw1719
53.21961,-27.59075,85.4689,459.7,509.2,5.63,0.005744,19,7,0.336,0.801,375,aless65,spw1719
53.21341,-27.58265,86.3128,639.4,774.2,5.43,0.003709,9,10,0.189,0.833,376,aless65,spw1719
53.23144,-27.58384,86.469,116.4,735.3,5.39,0.003491,9,13,0.166,0.815,377,aless65,spw1719
53.22573,-27.59623,86.6097,282.2,329.8,5.27,0.003802,11,17,0.106,0.76,378,aless65,spw1719
53.20671,-27.59649,85.7971,833.9,321.3,5.15,0.00385,11,20,0.064,0.683,379,aless65,spw1719
53.23078,-27.58966,84.7188,135.7,544.7,5.09,0.00355,9,26,0.049,0.653,380,aless65,spw1719
53.20594,-27.58197,85.6095,856.2,796.3,5.09,0.003835,11,27,0.049,0.641,381,aless65,spw1719
53.21679,-27.58998,87.3754,541.5,534.2,5.05,0.003297,9,29,0.04,0.628,382,aless65,spw1719
53.2239,-27.58014,85.6721,335.3,856.3,5.05,0.003375,9,30,0.04,0.628,383,aless65,spw1719
53.22389,-27.60122,84.3438,335.4,166.5,5.03,0.00342,9,34,0.036,0.615,384,aless65,spw1719
53.22464,-27.59456,85.1876,313.9,384.3,4.94,0.004731,15,43,0.023,0.659,385,aless65,spw1719
53.21001,-27.58661,85.8596,738.0,644.4,4.91,0.004083,15,52,0.019,0.637,386,aless65,spw1719
53.20887,-27.59168,87.1722,771.2,478.8,4.87,0.003995,15,64,0.015,0.608,387,aless65,spw1719
53.38699,-27.91523,85.297,399.2,101.0,6.14,0.004924,11,0,0.863,0.996,388,aless66,spw1719
53.39589,-27.9109,84.9219,141.7,242.7,6.05,0.003136,5,1,0.766,1.0,389,aless66,spw1719
53.39499,-27.91059,86.5784,167.8,252.9,5.86,0.001914,3,2,0.481,0.978,390,aless66,spw1719
53.37401,-27.90476,85.3126,774.6,443.6,5.66,0.002915,5,3,0.194,0.987,391,aless66,spw1719
53.38359,-27.9104,85.0938,497.5,259.3,5.64,0.006054,19,4,0.172,0.793,392,aless66,spw1719
53.37739,-27.90583,86.2659,676.8,408.6,5.52,0.002712,5,5,0.076,0.887,393,aless66,spw1719
53.37719,-27.90831,85.5783,682.5,327.6,5.5,0.002778,5,6,0.065,0.857,394,aless66,spw1719
53.38857,-27.91259,87.4691,353.5,187.5,5.42,0.002614,5,7,0.033,0.69,395,aless66,spw1719
53.38223,-27.90851,84.2187,536.9,321.1,5.38,0.00393,17,8,0.023,0.779,396,aless66,spw1719
53.38555,-27.89808,86.2971,440.7,662.3,5.27,0.00507,17,13,0.007,0.724,397,aless66,spw1719
53.38042,-27.90471,84.375,589.1,445.3,5.22,0.003075,7,15,0.004,0.817,398,aless66,spw1719
53.39014,-27.91038,86.0627,308.0,259.9,5.15,0.005043,17,20,0.002,0.656,399,aless66,spw1719
53.38762,-27.89345,86.6722,381.0,814.0,5.13,0.002747,7,22,0.001,0.746,400,aless66,spw1719
53.37148,-27.90384,87.4066,847.6,473.8,5.1,0.00449,15,24,0.001,0.656,401,aless66,spw1719
53.3814,-27.89096,86.5471,560.9,895.5,5.09,0.004548,17,25,0.001,0.62,402,aless66,spw1719
53.38076,-27.90982,84.625,579.5,278.3,5.09,0.004651,15,26,0.001,0.649,403,aless66,spw1719
53.3923,-27.9097,87.0159,245.6,282.0,5.08,0.002728,7,29,0.001,0.701,404,aless66,spw1719
53.3907,-27.89645,86.5471,291.8,715.7,5.03,0.002793,7,34,0.0,0.653,405,aless66,spw1719
53.39029,-27.90186,86.7503,303.7,538.7,5.03,0.002725,7,35,0.0,0.653,406,aless66,spw1719
53.3751,-27.91103,84.25,743.1,238.4,5.03,0.003023,7,32,0.0,0.653,407,aless66,spw1719
53.3857,-27.90539,97.3601,436.6,423.0,11.48,0.00642,7,0,1.0,1.0,408,aless66,spw2123
53.38384,-27.90375,97.3445,490.1,476.9,11.33,0.006412,7,1,1.0,1.0,409,aless66,spw2123
53.38587,-27.90331,97.3445,431.7,491.3,11.18,0.007273,9,2,1.0,1.0,410,aless66,spw2123
53.38268,-27.90063,97.3601,523.8,579.1,11.14,0.007205,9,3,1.0,1.0,411,aless66,spw2123
53.38333,-27.90276,97.3601,505.1,509.1,11.13,0.005102,5,4,1.0,1.0,412,aless66,spw2123
53.38385,-27.90473,97.3758,490.1,444.6,10.68,0.005931,7,5,1.0,1.0,413,aless66,spw2123
53.38401,-27.90232,97.3601,485.2,523.8,10.59,0.007666,11,6,1.0,1.0,414,aless66,spw2123
53.383,-27.90193,97.3758,514.4,536.5,10.58,0.00681,9,7,1.0,1.0,415,aless66,spw2123
53.38307,-27.90525,97.3289,512.7,427.6,10.25,0.008073,13,8,1.0,1.0,416,aless66,spw2123
53.38508,-27.90494,97.3758,454.5,437.8,10.23,0.004652,5,9,1.0,1.0,417,aless66,spw2123
53.38342,-27.90581,97.3445,502.5,409.5,10.12,0.00799,13,10,1.0,1.0,418,aless66,spw2123
53.38628,-27.90445,97.3758,419.6,453.9,10.1,0.007281,11,11,1.0,1.0,419,aless66,spw2123
53.38177,-27.89934,97.3133,550.0,621.0,9.67,0.008215,15,12,1.0,1.0,420,aless66,spw2123
53.38068,-27.90397,97.3133,581.7,469.5,9.55,0.004425,5,13,1.0,1.0,421,aless66,spw2123
53.38447,-27.90357,97.3289,472.1,482.8,9.5,0.003178,3,14,1.0,1.0,422,aless66,spw2123
53.38084,-27.90341,97.2976,577.0,487.8,9.3,0.007323,13,15,1.0,1.0,423,aless66,spw2123
53.38495,-27.9026,97.2976,458.0,514.5,9.3,0.00667,11,16,1.0,1.0,424,aless66,spw2123
53.38095,-27.90021,97.3133,574.0,592.8,9.22,0.008352,17,17,1.0,1.0,425,aless66,spw2123
53.37948,-27.90418,97.2976,616.3,462.6,9.12,0.00825,17,18,1.0,1.0,426,aless66,spw2123
53.38463,-27.89932,97.282,467.4,621.9,8.98,0.0081,17,19,1.0,1.0,427,aless66,spw2123
53.38109,-27.90284,97.3445,569.7,506.6,8.94,0.008102,17,20,1.0,1.0,428,aless66,spw2123
53.38594,-27.90232,97.3914,429.4,523.6,8.65,0.003937,5,21,1.0,1.0,429,aless66,spw2123
53.38247,-27.90306,97.282,529.8,499.5,8.27,0.005884,11,22,1.0,1.0,430,aless66,spw2123
53.38351,-27.90198,97.2508,499.8,534.8,7.95,0.007576,19,23,1.0,1.0,431,aless66,spw2123
53.3822,-27.90506,97.407,537.6,434.1,7.59,0.00484,9,24,1.0,1.0,432,aless66,spw2123
53.3833,-27.90338,97.2351,505.8,488.9,7.18,0.0068,19,27,1.0,1.0,435,aless66,spw2123
53.38487,-27.90343,97.4383,460.5,487.4,7.13,0.006479,17,28,1.0,1.0,436,aless66,spw2123
53.38499,-27.90411,97.4539,457.0,465.0,6.66,0.006059,17,29,0.998,1.0,437,aless66,spw2123
53.38387,-27.90304,97.4695,489.4,499.9,6.57,0.006387,19,30,0.994,1.0,438,aless66,spw2123
53.38224,-27.90378,97.2508,536.4,475.9,6.03,0.004256,11,31,0.585,0.987,439,aless66,spw2123
53.37815,-27.89742,97.7821,655.0,683.8,5.96,0.003592,7,32,0.468,0.857,440,aless66,spw2123
53.3721,-27.89862,98.4384,829.9,644.8,5.41,0.005073,17,39,0.008,0.696,442,aless66,spw2123
53.38298,-27.90244,98.454,515.1,519.6,5.33,0.004992,17,43,0.003,0.615,443,aless66,spw2123
53.22705,-28.02164,91.8228,810.0,356.7,5.34,0.004097,9,0,0.0,0.878,444,aless6,spw1719
53.2443,-28.01926,92.1041,311.9,434.4,5.26,0.003568,7,2,0.0,0.669,445,aless6,spw1719
53.24386,-28.02784,91.3227,324.5,153.6,5.26,0.004762,13,3,0.0,0.727,446,aless6,spw1719
53.22638,-28.01861,91.8384,829.5,455.8,5.22,0.003979,9,5,0.0,0.805,447,aless6,spw1719
53.23726,-28.01979,91.2602,515.2,417.2,5.15,0.004695,13,8,0.0,0.61,448,aless6,spw1719
53.24328,-28.01282,90.1976,341.3,645.3,5.15,0.0056,15,9,0.0,0.858,449,aless6,spw1719
53.24463,-28.0155,90.5257,302.1,557.4,5.08,0.005544,15,13,0.0,0.829,450,aless6,spw1719
53.23487,-28.02791,91.8384,584.1,151.5,5.07,0.003867,9,15,0.0,0.683,451,aless6,spw1719
53.25101,-28.01332,92.6197,117.7,628.8,5.05,0.00408,9,16,0.0,0.665,452,aless6,spw1719
53.2436,-28.02118,91.3071,332.0,371.7,5.04,0.003751,9,19,0.0,0.656,453,aless6,spw1719
53.24922,-28.02351,91.0883,169.5,295.4,5.0,0.003816,9,22,0.0,0.618,454,aless6,spw1719
53.22821,-28.01689,91.3227,776.7,512.0,4.94,0.004845,15,31,0.0,0.762,455,aless6,spw1719
53.24002,-28.0261,91.854,435.3,210.6,4.82,0.004849,15,56,0.0,0.695,456,aless6,spw1719
53.22715,-28.02071,91.4165,807.1,387.1,4.82,0.004658,15,58,0.0,0.695,457,aless6,spw1719
53.23729,-28.01693,103.6325,514.3,510.9,14.71,0.020075,19,0,1.0,1.0,458,aless6,spw2123
53.243,-28.02514,103.2731,349.3,242.1,5.68,0.006697,15,4,0.533,0.97,462,aless6,spw2123
53.23695,-28.00511,101.3666,524.2,897.6,5.64,0.005917,13,5,0.505,0.799,463,aless6,spw2123
53.24386,-28.02656,104.6326,324.3,195.6,5.56,0.005424,11,6,0.448,0.794,464,aless6,spw2123
53.25003,-28.01405,101.851,146.2,604.8,5.45,0.00442,9,8,0.371,0.792,466,aless6,spw2123
53.23974,-28.02805,102.9605,443.6,146.7,5.36,0.001869,15,9,0.312,0.85,467,aless6,spw2123
53.22483,-28.01949,104.2419,874.3,427.0,5.22,0.004601,9,13,0.229,0.607,469,aless6,spw2123
53.23994,-28.02748,103.2106,437.8,165.3,5.21,0.006588,17,14,0.224,0.669,470,aless6,spw2123
53.23878,-28.02045,101.3509,471.1,395.5,5.13,0.003838,7,18,0.184,0.606,471,aless6,spw2123
53.24622,-28.01198,103.1949,256.4,672.8,5.1,0.006063,15,21,0.17,0.638,472,aless6,spw2123
53.27353,-27.55791,97.9448,194.1,169.7,13.61,0.019295,11,0,1.0,1.0,473,aless71,allspw
53.27247,-27.55794,86.7415,207.8,169.3,5.28,0.008738,19,7,0.0,0.877,477,aless71,allspw
53.28405,-27.5493,88.5541,59.9,293.6,5.22,0.008153,15,8,0.0,0.973,478,aless71,allspw
53.28587,-27.55572,88.0228,36.6,201.2,5.21,0.005973,9,9,0.0,0.726,479,aless71,allspw
53.28758,-27.55571,97.4604,14.9,201.3,5.18,0.00576,9,10,0.0,0.694,480,aless71,allspw
53.28047,-27.56356,99.4605,105.7,88.4,5.17,0.009128,19,11,0.0,0.685,481,aless71,allspw
53.27934,-27.56739,97.8042,120.0,33.1,5.08,0.007866,15,14,0.0,0.924,482,aless71,allspw
53.26159,-27.55141,86.7103,346.7,263.2,5.0,0.006802,13,20,0.0,0.74,483,aless71,allspw
53.27309,-27.56418,100.3511,199.7,79.4,4.97,0.007518,13,23,0.0,0.718,484,aless71,allspw
53.27239,-27.54516,98.9761,208.8,353.3,4.94,0.006261,13,25,0.0,0.696,485,aless71,allspw
53.27788,-27.55511,87.5697,138.6,210.0,4.93,0.007034,13,28,0.0,0.688,486,aless71,allspw
53.28461,-27.55839,88.2728,52.7,162.8,4.93,0.006458,13,26,0.0,0.688,487,aless71,allspw
52.86326,-27.93091,97.3475,178.9,197.6,27.3,0.016376,13,0,1.0,1.0,488,aless75,allspw
52.85311,-27.92791,98.6757,308.0,240.7,7.72,0.00146,3,3,1.0,1.0,491,aless75,allspw
52.87407,-27.94175,88.363,41.4,41.3,5.58,0.001813,7,5,0.234,0.905,493,aless75,allspw
52.86751,-27.92594,85.8785,124.9,269.1,5.41,0.00264,15,7,0.126,0.681,494,aless75,allspw
52.86101,-27.92024,85.5191,207.5,351.2,5.41,0.001829,7,6,0.126,0.81,495,aless75,allspw
52.85882,-27.92641,86.3629,235.5,262.2,5.32,0.002631,17,12,0.086,0.761,498,aless75,allspw
52.85962,-27.93815,99.8163,225.2,93.2,5.28,0.001778,7,13,0.071,0.709,499,aless75,allspw
52.86484,-27.93212,86.2692,158.8,180.1,5.17,0.001849,9,19,0.041,0.709,500,aless75,allspw
53.21193,-27.52823,104.3276,192.3,198.9,12.16,0.009057,17,0,1.0,1.0,501,aless87,allspw
53.21853,-27.5303,104.3276,108.0,169.1,8.25,0.004878,11,3,1.0,1.0,504,aless87,allspw
53.22187,-27.52556,103.8901,65.4,237.4,5.83,0.003181,13,5,0.683,0.886,506,aless87,allspw
53.21537,-27.53949,93.343,148.3,36.7,5.64,0.001876,5,7,0.468,0.99,508,aless87,allspw
53.22176,-27.52386,93.3743,66.7,261.8,5.62,0.003353,15,8,0.445,0.89,509,aless87,allspw
53.21774,-27.5366,93.8743,118.1,78.3,5.46,0.001877,5,13,0.272,0.858,510,aless87,allspw
53.20493,-27.53814,107.3902,281.7,56.2,5.39,0.000549,5,15,0.208,0.721,511,aless87,allspw
53.21101,-27.52126,93.2805,204.1,299.2,5.22,0.002773,11,17,0.095,0.738,512,aless87,allspw
53.21249,-27.53671,92.0305,185.1,76.8,5.11,0.003477,19,22,0.051,0.752,513,aless87,allspw
53.21478,-27.52878,105.1402,155.9,191.0,5.02,0.003753,19,24,0.029,0.678,514,aless87,allspw
53.21045,-27.53662,94.9837,211.2,78.1,4.99,0.002785,11,29,0.024,0.627,515,aless87,allspw
52.97392,-27.89412,90.8539,636.1,537.2,6.21,0.002677,5,0,0.876,0.94,516,aless88,spw1719
52.97211,-27.89886,91.0258,688.4,381.9,5.53,0.003048,9,1,0.026,0.915,517,aless88,spw1719
52.9688,-27.90189,92.3541,784.1,283.0,5.44,0.001595,3,2,0.009,0.658,518,aless88,spw1719
52.9779,-27.89069,89.9632,521.1,649.3,5.43,0.00177,3,3,0.008,0.652,519,aless88,spw1719
52.973,-27.90035,90.932,662.7,333.2,5.41,0.003147,9,4,0.006,0.865,520,aless88,spw1719
52.97637,-27.89955,91.5259,565.3,359.4,5.38,0.003142,11,5,0.004,0.782,521,aless88,spw1719
52.9894,-27.90233,91.1039,188.4,268.4,5.35,0.001502,3,6,0.003,0.601,522,aless88,spw1719
52.97607,-27.89341,90.0101,573.9,560.5,5.3,0.003293,9,7,0.001,0.804,523,aless88,spw1719
52.97751,-27.88785,92.6198,532.2,742.4,5.21,0.003662,15,8,0.0,0.891,524,aless88,spw1719
52.97506,-27.89573,92.0572,603.2,484.4,5.2,0.00287,9,10,0.0,0.737,525,aless88,spw1719
52.97057,-27.89554,91.9165,732.9,490.5,5.19,0.00278,9,11,0.0,0.729,526,aless88,spw1719
52.96647,-27.89407,92.5572,851.7,538.8,5.15,0.003892,15,12,0.0,0.851,527,aless88,spw1719
52.98133,-27.90232,90.932,421.7,268.7,5.09,0.003881,15,18,0.0,0.803,528,aless88,spw1719
52.98096,-27.904,90.7601,432.3,213.7,5.08,0.00303,9,19,0.0,0.642,529,aless88,spw1719
52.97908,-27.89974,90.2132,486.8,353.1,4.98,0.003994,15,26,0.0,0.693,530,aless88,spw1719
52.98921,-27.88925,90.9477,193.7,696.4,4.94,0.003736,15,32,0.0,0.647,531,aless88,spw1719
52.98946,-27.90305,92.651,186.6,244.8,4.93,0.003175,15,33,0.0,0.636,532,aless88,spw1719
52.97842,-27.89482,104.4607,506.0,514.1,10.89,0.010594,19,0,1.0,1.0,533,aless88,spw2123
52.97895,-27.89348,104.0857,490.7,558.1,6.49,0.00474,11,3,0.941,0.997,536,aless88,spw2123
52.97189,-27.90284,102.5542,694.8,251.8,6.05,0.003313,7,4,0.788,0.943,537,aless88,spw2123
52.97703,-27.88637,102.2573,546.0,790.8,5.73,0.005044,19,6,0.598,0.99,539,aless88,spw2123
52.98011,-27.8939,104.0232,457.0,544.4,5.65,0.005278,17,7,0.544,0.859,540,aless88,spw2123
52.97981,-27.89583,102.2417,465.6,481.1,5.58,0.004334,15,8,0.496,1.0,541,aless88,spw2123
52.97768,-27.89814,103.2418,527.4,405.6,5.54,0.004711,15,9,0.468,1.0,542,aless88,spw2123
52.98146,-27.90417,104.1013,418.0,208.1,5.49,0.003116,7,10,0.434,0.603,543,aless88,spw2123
52.96955,-27.89312,101.9917,762.4,569.7,5.47,0.00312,9,11,0.42,0.743,544,aless88,spw2123
52.97932,-27.89568,102.0229,479.8,485.9,5.43,0.002209,5,12,0.394,0.616,545,aless88,spw2123
52.97919,-27.89513,103.1793,483.6,504.2,5.32,0.004824,17,16,0.323,0.713,546,aless88,spw2123
52.97731,-27.88732,102.2261,538.0,759.7,5.3,0.004382,17,17,0.311,0.702,547,aless88,spw2123
52.98551,-27.88814,101.3822,300.8,733.0,5.19,0.004841,19,24,0.247,0.765,548,aless88,spw2123
52.97858,-27.88649,102.2261,501.2,786.7,5.19,0.00456,19,25,0.247,0.765,549,aless88,spw2123
52.97637,-27.90223,104.2576,565.1,271.7,5.18,0.003953,13,28,0.242,0.63,550,aless88,spw2123
52.97256,-27.89373,102.0854,675.5,549.8,5.18,0.003646,13,27,0.242,0.63,551,aless88,spw2123
52.97662,-27.88743,102.2417,558.1,756.1,5.17,0.00372,13,31,0.236,0.624,552,aless88,spw2123
52.97212,-27.90262,102.898,688.0,259.1,5.15,0.000724,17,33,0.226,0.617,554,aless88,spw2123
52.9844,-27.89562,102.0073,333.0,488.1,5.15,0.003572,13,36,0.226,0.613,555,aless88,spw2123
52.98934,-27.89932,104.5857,190.1,367.0,5.14,0.004073,13,38,0.221,0.608,556,aless88,spw2123
52.97809,-27.89817,104.2107,515.5,404.5,5.07,0.004761,19,45,0.186,0.642,557,aless88,spw2123
52.98617,-27.89156,101.9604,281.7,620.9,5.05,0.004317,19,46,0.177,0.62,558,aless88,spw2123
52.9809,-27.89405,104.5857,434.1,539.4,4.96,0.003596,11,57,0.14,0.693,559,aless88,spw2123
52.97746,-27.88562,101.5541,533.7,815.2,4.95,0.003301,11,59,0.136,0.688,560,aless88,spw2123
52.97712,-27.90205,103.3512,543.5,277.5,4.91,0.003466,11,65,0.122,0.667,561,aless88,spw2123
52.97814,-27.90178,102.2417,514.1,286.5,4.82,0.003167,11,87,0.093,0.617,562,aless88,spw2123
52.97286,-27.88762,103.6481,666.6,749.8,4.8,0.003348,11,99,0.087,0.606,563,aless88,spw2123
52.86647,-27.96126,86.6878,749.6,351.3,6.02,0.004615,13,0,0.601,0.881,564,aless98,spw1719
52.88477,-27.95984,85.6564,220.7,397.7,5.79,0.004033,9,1,0.039,0.854,565,aless98,spw1719
52.88459,-27.94646,84.4531,225.8,835.4,5.56,0.003324,7,2,0.0,0.713,566,aless98,spw1719
52.87167,-27.9447,87.516,599.4,893.0,5.53,0.003259,7,3,0.0,0.69,567,aless98,spw1719
52.86254,-27.95116,85.4689,863.1,681.9,5.42,0.004959,15,5,0.0,0.966,568,aless98,spw1719
52.88117,-27.95952,85.2345,324.8,408.1,5.41,0.002766,5,6,0.0,0.637,569,aless98,spw1719
52.85997,-27.95949,85.4376,937.4,409.2,5.38,0.0027,5,8,0.0,0.619,570,aless98,spw1719
52.86127,-27.96163,85.9533,899.9,339.1,5.34,0.004555,15,12,0.0,0.947,571,aless98,spw1719
52.88772,-27.9487,85.6564,135.3,762.1,5.26,0.005066,17,14,0.0,0.911,572,aless98,spw1719
52.87222,-27.94843,85.7658,583.5,771.3,5.12,0.004949,17,22,0.0,0.851,573,aless98,spw1719
52.87465,-27.9511,85.3126,513.2,683.6,5.11,0.004658,15,23,0.0,0.846,574,aless98,spw1719
52.88244,-27.95934,85.4533,287.9,414.1,5.1,0.005006,17,25,0.0,0.841,575,aless98,spw1719
52.86566,-27.95478,85.7502,773.1,563.2,5.09,0.004938,17,27,0.0,0.836,576,aless98,spw1719
52.88475,-27.96051,87.1722,221.2,375.7,4.98,0.004141,15,40,0.0,0.753,577,aless98,spw1719
52.86884,-27.95495,85.0938,681.1,557.6,4.92,0.004766,15,55,0.0,0.701,578,aless98,spw1719
52.87112,-27.94924,84.25,615.2,744.6,4.86,0.004235,17,73,0.0,0.685,579,aless98,spw1719
52.86838,-27.9676,87.2191,694.2,143.7,4.81,0.00435,17,96,0.0,0.646,580,aless98,spw1719
52.86747,-27.95344,85.5627,720.5,607.1,4.78,0.004628,17,111,0.0,0.622,581,aless98,spw1719
52.87407,-27.95517,97.1101,530.0,550.5,25.15,0.023253,15,0,1.0,1.0,582,aless98,spw2123
52.87836,-27.95448,97.1258,406.0,573.2,25.02,0.024697,17,1,1.0,1.0,583,aless98,spw2123
52.87426,-27.95636,97.1258,524.5,511.7,25.02,0.023064,15,2,1.0,1.0,584,aless98,spw2123
52.87636,-27.95453,97.1258,463.7,571.5,24.42,0.025375,19,3,1.0,1.0,585,aless98,spw2123
52.87357,-27.95435,97.0945,544.4,577.5,24.34,0.023947,17,4,1.0,1.0,586,aless98,spw2123
52.87607,-27.95811,97.1101,472.1,454.2,24.34,0.025389,19,5,1.0,1.0,587,aless98,spw2123
