RA_1,DEC_1,FREQ_GHZ,X,Y,SNR,FLUX_MAX,BINNING,GROUP,F,F_kw,ID_1,source,window,ID_2,RA_2,DEC_2,VIMOS_U,MUSYC_U,MUSYC_U38,MUSYC_B,MUSYC_V,MUSYC_R,MUSYC_I,MUSYC_Z,MUSYC_J,HAWK_J,TENIS_J,MUSYC_H,MUSYC_K,HAWK_K,TENIS_K,SIMPLE_CH1,SIMPLE_CH2,SIMPLE_CH3,SIMPLE_CH4,VIMOS_UE,MUSYC_UE,MUSYC_U38E,MUSYC_BE,MUSYC_VE,MUSYC_RE,MUSYC_IE,MUSYC_ZE,MUSYC_JE,HAWK_JE,TENIS_JE,MUSYC_HE,MUSYC_KE,HAWK_KE,TENIS_KE,SIMPLE_CH1E,SIMPLE_CH2E,SIMPLE_CH3E,SIMPLE_CH4E,zphot,zlo,zhi,Mh,wb_obs,wb_det,GroupID,GroupSize,Separation
53.15272,-27.58187,97.5946,504.0,504.8,20.27,0.017243,13,2,1.0,1.0,93,aless62,spw2123,53805,53.1498245,-27.5811864,27.214993093783878,999.0,999.0,26.147071213423132,25.733071213423134,24.575071213423133,23.293071213423133,23.267071213423133,23.249071213423132,0.0,22.561893521334657,0.0,21.724071213423134,21.536046,21.501453612195704,21.07603729408968,21.449283005168454,21.63046968190389,21.632779609254236,0.118145,0.0,0.0,0.189837,0.159501,0.118108,0.079602,0.116665,0.252026,0.0,0.0363877,0.0,0.143889,0.0265385,0.0237434,0.0124668,0.0241376,0.129168,0.0664916,0.74,0.643,0.853,-21.67,14,12,15,319,9.56130221527708
53.15272,-27.58187,97.5946,504.0,504.8,20.27,0.017243,13,2,1.0,1.0,93,aless62,spw2123,53809,53.1524671,-27.5802557,27.74499309378388,999.0,999.0,26.37007121342313,25.21307121342313,23.973071213423133,23.006071213423134,23.119071213423133,22.768071213423134,22.608046,22.330893521334655,0.0,21.862071213423132,21.985046,21.735453612195705,21.53503729408968,21.93028300516845,21.97546968190389,22.724779609254234,0.1864,0.0,0.0,0.228839,0.101529,0.0694002,0.0616252,0.102477,0.168389,0.0470707,0.0295079,0.0,0.162002,0.0398836,0.0293773,0.0189693,0.0373626,0.17379,0.172937,0.61,0.531,0.669,-20.71,14,12,15,319,5.867240213500484
53.15272,-27.58187,97.5946,504.0,504.8,20.27,0.017243,13,2,1.0,1.0,93,aless62,spw2123,53771,53.1521894,-27.5815163,26.112993093783878,26.227071213423134,999.0,25.252071213423132,24.79207121342313,24.140071213423134,23.156071213423132,23.134071213423134,21.91707121342313,0.0,22.014893521334656,0.0,20.558071213423133,0.0,20.501453612195704,19.51203729408968,19.33828300516845,19.473469681903886,19.480779609254235,0.0443165,0.242927,0.0,0.08736,0.0699189,0.0805213,0.0704649,0.103837,0.0801489,0.0,0.0221319,0.0,0.0513353,0.0,0.00951472,0.00296522,0.00348685,0.0186513,0.00940698,1.3,1.188,1.423,-24.53,14,13,15,319,2.1184525090172337
53.15272,-27.58187,97.5946,504.0,504.8,20.27,0.017243,13,2,1.0,1.0,93,aless62,spw2123,53640,53.155147,-27.5833779,22.211993093783878,22.613071213423133,22.419071213423134,20.85307121342313,19.903071213423132,19.311071213423133,18.735071213423133,18.714071213423132,18.291071213423134,0.0,18.134893521334657,0.0,17.91707121342313,0.0,17.784453612195705,18.65503729408968,18.967283005168454,19.483469681903888,19.790779609254233,0.00124397,0.00971455,0.0189938,0.00158119,7.99638E-4,9.77955E-4,0.00124021,0.00185743,0.00294467,0.0,6.27086E-4,0.0,0.00460683,0.0,7.82247E-4,0.00134766,0.00247876,0.0188224,0.0124977,0.1,0.085,0.163,-20.39,14,14,15,319,9.45727523654755
53.15272,-27.58187,97.5946,504.0,504.8,20.27,0.017243,13,2,1.0,1.0,93,aless62,spw2123,53804,53.153312,-27.5812379,24.475993093783877,24.736071213423134,24.715071213423133,23.906071213423132,23.41407121342313,22.648071213423133,21.695071213423134,21.590071213423133,20.99207121342313,20.901046,20.765893521334657,0.0,19.896071213423134,0.0,19.781453612195705,19.621037294089682,20.034283005168454,20.001469681903888,20.295779609254236,0.00996928,0.066854,0.148197,0.0260188,0.0201106,0.0209468,0.0187922,0.0259705,0.034916,0.00994053,0.00705409,0.0,0.0282015,0.0,0.00491267,0.00327789,0.0066101,0.0301715,0.0198317,0.72,0.651,0.773,-23.13,14,14,15,319,2.9574439738368272
53.15272,-27.58187,97.5946,504.0,504.8,20.27,0.017243,13,2,1.0,1.0,93,aless62,spw2123,53941,53.1542361,-27.5799722,25.41399309378388,25.53607121342313,25.203071213423133,24.301071213423132,22.983071213423134,21.737071213423132,20.308071213423133,20.247071213423133,19.578071213423133,19.531046,19.447893521334656,0.0,18.715071213423133,0.0,18.632453612195704,18.614037294089684,19.15528300516845,19.31046968190389,19.988779609254234,0.0235044,0.135279,0.224092,0.0372419,0.0135624,0.00910108,0.00527093,0.00760261,0.00960514,0.0028238,0.00210006,0.0,0.00958529,0.0,0.00170749,0.00129775,0.00294673,0.0160704,0.0149807,0.69,0.645,0.704,-24.17,14,14,15,319,8.371422279738793
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53591,53.1527819,-27.5826924,26.03299309378388,25.744071213423133,999.0,25.771071213423134,25.465071213423133,25.10607121342313,24.118071213423132,999.0,999.0,999.0,23.697893521334656,0.0,999.0,23.104046,22.783453612195704,22.57403729408968,22.698283005168452,999.0,999.0,0.0412275,0.161809,0.0,0.137622,0.12656,0.186501,0.16361,0.0,0.0,0.0,0.100551,0.0,0.0,0.108283,0.0754943,0.0487158,0.0744982,0.0,0.0,0.96,0.726,1.139,-20.68,14,10,15,319,5.969824711263494
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53656,53.1546444,-27.5816238,25.289993093783877,25.593071213423134,999.0,24.881071213423134,24.616071213423133,24.195071213423134,23.624071213423132,23.400071213423132,23.142071213423133,0.0,22.954893521334657,0.0,999.0,22.600046,22.892453612195702,22.02903729408968,22.211283005168454,999.0,999.0,0.020992,0.142113,0.0,0.062789,0.059738,0.0845465,0.106621,0.130986,0.23071,0.0,0.0518841,0.0,0.0,0.0693199,0.0831688,0.02975,0.0481574,0.0,0.0,1.055,0.967,1.484,-21.44,14,11,15,319,2.4000737064872006
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53712,53.1510215,-27.5813614,27.42299309378388,999.0,999.0,26.547071213423134,25.44007121342313,24.540071213423133,23.34407121342313,23.454071213423134,22.84707121342313,22.605046,22.246893521334655,0.0,21.67007121342313,21.815046,21.521453612195707,21.08403729408968,21.58728300516845,21.76646968190389,21.793779609254234,0.141529,0.0,0.0,0.264772,0.123837,0.114552,0.0832871,0.13726,0.180098,0.0469436,0.0273384,0.0,0.137331,0.0341931,0.02418,0.0125584,0.0273681,0.145299,0.0767524,0.735,0.626,0.804,-21.68,14,12,15,319,9.31313744119085
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53809,53.1524671,-27.5802557,27.74499309378388,999.0,999.0,26.37007121342313,25.21307121342313,23.973071213423133,23.006071213423134,23.119071213423133,22.768071213423134,22.608046,22.330893521334655,0.0,21.862071213423132,21.985046,21.735453612195705,21.53503729408968,21.93028300516845,21.97546968190389,22.724779609254234,0.1864,0.0,0.0,0.228839,0.101529,0.0694002,0.0616252,0.102477,0.168389,0.0470707,0.0295079,0.0,0.162002,0.0398836,0.0293773,0.0189693,0.0373626,0.17379,0.172937,0.61,0.531,0.669,-20.71,14,12,15,319,6.226035957296936
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53771,53.1521894,-27.5815163,26.112993093783878,26.227071213423134,999.0,25.252071213423132,24.79207121342313,24.140071213423134,23.156071213423132,23.134071213423134,21.91707121342313,0.0,22.014893521334656,0.0,20.558071213423133,0.0,20.501453612195704,19.51203729408968,19.33828300516845,19.473469681903886,19.480779609254235,0.0443165,0.242927,0.0,0.08736,0.0699189,0.0805213,0.0704649,0.103837,0.0801489,0.0,0.0221319,0.0,0.0513353,0.0,0.00951472,0.00296522,0.00348685,0.0186513,0.00940698,1.3,1.188,1.423,-24.53,14,13,15,319,5.604415884291719
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53640,53.155147,-27.5833779,22.211993093783878,22.613071213423133,22.419071213423134,20.85307121342313,19.903071213423132,19.311071213423133,18.735071213423133,18.714071213423132,18.291071213423134,0.0,18.134893521334657,0.0,17.91707121342313,0.0,17.784453612195705,18.65503729408968,18.967283005168454,19.483469681903888,19.790779609254233,0.00124397,0.00971455,0.0189938,0.00158119,7.99638E-4,9.77955E-4,0.00124021,0.00185743,0.00294467,0.0,6.27086E-4,0.0,0.00460683,0.0,7.82247E-4,0.00134766,0.00247876,0.0188224,0.0124977,0.1,0.085,0.163,-20.39,14,14,15,319,8.126963430202183
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53804,53.153312,-27.5812379,24.475993093783877,24.736071213423134,24.715071213423133,23.906071213423132,23.41407121342313,22.648071213423133,21.695071213423134,21.590071213423133,20.99207121342313,20.901046,20.765893521334657,0.0,19.896071213423134,0.0,19.781453612195705,19.621037294089682,20.034283005168454,20.001469681903888,20.295779609254236,0.00996928,0.066854,0.148197,0.0260188,0.0201106,0.0209468,0.0187922,0.0259705,0.034916,0.00994053,0.00705409,0.0,0.0282015,0.0,0.00491267,0.00327789,0.0066101,0.0301715,0.0198317,0.72,0.651,0.773,-23.13,14,14,15,319,2.077334616541777
53.15394,-27.58139,97.579,468.6,520.4,19.84,0.013589,9,3,1.0,1.0,94,aless62,spw2123,53941,53.1542361,-27.5799722,25.41399309378388,25.53607121342313,25.203071213423133,24.301071213423132,22.983071213423134,21.737071213423132,20.308071213423133,20.247071213423133,19.578071213423133,19.531046,19.447893521334656,0.0,18.715071213423133,0.0,18.632453612195704,18.614037294089684,19.15528300516845,19.31046968190389,19.988779609254234,0.0235044,0.135279,0.224092,0.0372419,0.0135624,0.00910108,0.00527093,0.00760261,0.00960514,0.0028238,0.00210006,0.0,0.00958529,0.0,0.00170749,0.00129775,0.00294673,0.0160704,0.0149807,0.69,0.645,0.704,-24.17,14,14,15,319,5.190792337931247
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,95,aless62,spw2123,53556,53.1509801,-27.5835893,27.914993093783877,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,999.0,0.0,22.419071213423134,22.966046,22.392453612195702,22.10303729408968,21.847283005168453,21.97446968190389,22.457779609254235,0.21505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258467,0.0959118,0.0532126,0.0318178,0.0346562,0.173642,0.137512,0.54,0.484,0.592,-20.16,14,6,15,319,5.877154897965571
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,95,aless62,spw2123,53591,53.1527819,-27.5826924,26.03299309378388,25.744071213423133,999.0,25.771071213423134,25.465071213423133,25.10607121342313,24.118071213423132,999.0,999.0,999.0,23.697893521334656,0.0,999.0,23.104046,22.783453612195704,22.57403729408968,22.698283005168452,999.0,999.0,0.0412275,0.161809,0.0,0.137622,0.12656,0.186501,0.16361,0.0,0.0,0.0,0.100551,0.0,0.0,0.108283,0.0754943,0.0487158,0.0744982,0.0,0.0,0.96,0.726,1.139,-20.68,14,10,15,319,9.15682130088328
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,95,aless62,spw2123,53712,53.1510215,-27.5813614,27.42299309378388,999.0,999.0,26.547071213423134,25.44007121342313,24.540071213423133,23.34407121342313,23.454071213423134,22.84707121342313,22.605046,22.246893521334655,0.0,21.67007121342313,21.815046,21.521453612195707,21.08403729408968,21.58728300516845,21.76646968190389,21.793779609254234,0.141529,0.0,0.0,0.264772,0.123837,0.114552,0.0832871,0.13726,0.180098,0.0469436,0.0273384,0.0,0.137331,0.0341931,0.02418,0.0125584,0.0273681,0.145299,0.0767524,0.735,0.626,0.804,-21.68,14,12,15,319,4.609808020957825
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,95,aless62,spw2123,53805,53.1498245,-27.5811864,27.214993093783878,999.0,999.0,26.147071213423132,25.733071213423134,24.575071213423133,23.293071213423133,23.267071213423133,23.249071213423132,0.0,22.561893521334657,0.0,21.724071213423134,21.536046,21.501453612195704,21.07603729408968,21.449283005168454,21.63046968190389,21.632779609254236,0.118145,0.0,0.0,0.189837,0.159501,0.118108,0.079602,0.116665,0.252026,0.0,0.0363877,0.0,0.143889,0.0265385,0.0237434,0.0124668,0.0241376,0.129168,0.0664916,0.74,0.643,0.853,-21.67,14,12,15,319,3.781756938589401
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,95,aless62,spw2123,53952,53.1500939,-27.5795605,23.807993093783878,24.003071213423134,23.799071213423133,23.549071213423133,23.490071213423132,23.154071213423133,22.96307121342313,23.05607121342313,22.741071213423133,22.573046,0.0,0.0,22.090071213423133,22.980046,23.048453612195704,22.45103729408968,22.641283005168454,999.0,999.0,0.00539981,0.0345493,0.066237,0.0187905,0.0215544,0.0331939,0.0592964,0.0969504,0.164551,0.0456085,0.0,0.0,0.196611,0.0971025,0.0954699,0.0436014,0.0708095,0.0,0.0,1.78,1.655,1.88,-21.96,14,12,15,319,9.61969309079678
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,95,aless62,spw2123,53768,53.1496235,-27.5832983,25.31599309378388,25.62307121342313,999.0,24.480071213423134,23.82707121342313,23.329071213423134,22.91707121342313,22.971071213423134,22.146071213423134,22.541046,22.636893521334656,0.0,21.62007121342313,22.143046,22.000453612195706,22.12903729408968,22.111283005168453,21.83746968190389,22.285779609254234,0.0214958,0.145839,0.0,0.043784,0.0292942,0.0388966,0.0569,0.0899438,0.0981409,0.0443105,0.038944,0.0,0.131509,0.0460005,0.03736,0.0325775,0.0440048,0.15445,0.118422,2.5,2.147,2.611,-23.39,14,13,15,319,3.9929511133064644
53.14996,-27.58223,97.6102,584.0,493.0,19.58,0.016576,13,4,1.0,1.0,95,aless62,spw2123,53771,53.1521894,-27.5815163,26.112993093783878,26.227071213423134,999.0,25.252071213423132,24.79207121342313,24.140071213423134,23.156071213423132,23.134071213423134,21.91707121342313,0.0,22.014893521334656,0.0,20.558071213423133,0.0,20.501453612195704,19.51203729408968,19.33828300516845,19.473469681903886,19.480779609254235,0.0443165,0.242927,0.0,0.08736,0.0699189,0.0805213,0.0704649,0.103837,0.0801489,0.0,0.0221319,0.0,0.0513353,0.0,0.00951472,0.00296522,0.00348685,0.0186513,0.00940698,1.3,1.188,1.423,-24.53,14,13,15,319,7.56347751744567
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53591,53.1527819,-27.5826924,26.03299309378388,25.744071213423133,999.0,25.771071213423134,25.465071213423133,25.10607121342313,24.118071213423132,999.0,999.0,999.0,23.697893521334656,0.0,999.0,23.104046,22.783453612195704,22.57403729408968,22.698283005168452,999.0,999.0,0.0412275,0.161809,0.0,0.137622,0.12656,0.186501,0.16361,0.0,0.0,0.0,0.100551,0.0,0.0,0.108283,0.0754943,0.0487158,0.0744982,0.0,0.0,0.96,0.726,1.139,-20.68,14,10,15,319,8.686218818096146
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53656,53.1546444,-27.5816238,25.289993093783877,25.593071213423134,999.0,24.881071213423134,24.616071213423133,24.195071213423134,23.624071213423132,23.400071213423132,23.142071213423133,0.0,22.954893521334657,0.0,999.0,22.600046,22.892453612195702,22.02903729408968,22.211283005168454,999.0,999.0,0.020992,0.142113,0.0,0.062789,0.059738,0.0845465,0.106621,0.130986,0.23071,0.0,0.0518841,0.0,0.0,0.0693199,0.0831688,0.02975,0.0481574,0.0,0.0,1.055,0.967,1.484,-21.44,14,11,15,319,7.792211660295036
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53712,53.1510215,-27.5813614,27.42299309378388,999.0,999.0,26.547071213423134,25.44007121342313,24.540071213423133,23.34407121342313,23.454071213423134,22.84707121342313,22.605046,22.246893521334655,0.0,21.67007121342313,21.815046,21.521453612195707,21.08403729408968,21.58728300516845,21.76646968190389,21.793779609254234,0.141529,0.0,0.0,0.264772,0.123837,0.114552,0.0832871,0.13726,0.180098,0.0469436,0.0273384,0.0,0.137331,0.0341931,0.02418,0.0125584,0.0273681,0.145299,0.0767524,0.735,0.626,0.804,-21.68,14,12,15,319,6.698963323359021
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53805,53.1498245,-27.5811864,27.214993093783878,999.0,999.0,26.147071213423132,25.733071213423134,24.575071213423133,23.293071213423133,23.267071213423133,23.249071213423132,0.0,22.561893521334657,0.0,21.724071213423134,21.536046,21.501453612195704,21.07603729408968,21.449283005168454,21.63046968190389,21.632779609254236,0.118145,0.0,0.0,0.189837,0.159501,0.118108,0.079602,0.116665,0.252026,0.0,0.0363877,0.0,0.143889,0.0265385,0.0237434,0.0124668,0.0241376,0.129168,0.0664916,0.74,0.643,0.853,-21.67,14,12,15,319,9.828605685144842
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53809,53.1524671,-27.5802557,27.74499309378388,999.0,999.0,26.37007121342313,25.21307121342313,23.973071213423133,23.006071213423134,23.119071213423133,22.768071213423134,22.608046,22.330893521334655,0.0,21.862071213423132,21.985046,21.735453612195705,21.53503729408968,21.93028300516845,21.97546968190389,22.724779609254234,0.1864,0.0,0.0,0.228839,0.101529,0.0694002,0.0616252,0.102477,0.168389,0.0470707,0.0295079,0.0,0.162002,0.0398836,0.0293773,0.0189693,0.0373626,0.17379,0.172937,0.61,0.531,0.669,-20.71,14,12,15,319,0.8434383804742903
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53952,53.1500939,-27.5795605,23.807993093783878,24.003071213423134,23.799071213423133,23.549071213423133,23.490071213423132,23.154071213423133,22.96307121342313,23.05607121342313,22.741071213423133,22.573046,0.0,0.0,22.090071213423133,22.980046,23.048453612195704,22.45103729408968,22.641283005168454,999.0,999.0,0.00539981,0.0345493,0.066237,0.0187905,0.0215544,0.0331939,0.0592964,0.0969504,0.164551,0.0456085,0.0,0.0,0.196611,0.0971025,0.0954699,0.0436014,0.0708095,0.0,0.0,1.78,1.655,1.88,-21.96,14,12,15,319,8.801349957483204
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53771,53.1521894,-27.5815163,26.112993093783878,26.227071213423134,999.0,25.252071213423132,24.79207121342313,24.140071213423134,23.156071213423132,23.134071213423134,21.91707121342313,0.0,22.014893521334656,0.0,20.558071213423133,0.0,20.501453612195704,19.51203729408968,19.33828300516845,19.473469681903886,19.480779609254235,0.0443165,0.242927,0.0,0.08736,0.0699189,0.0805213,0.0704649,0.103837,0.0801489,0.0,0.0221319,0.0,0.0513353,0.0,0.00951472,0.00296522,0.00348685,0.0186513,0.00940698,1.3,1.188,1.423,-24.53,14,13,15,319,4.773275432880444
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53804,53.153312,-27.5812379,24.475993093783877,24.736071213423134,24.715071213423133,23.906071213423132,23.41407121342313,22.648071213423133,21.695071213423134,21.590071213423133,20.99207121342313,20.901046,20.765893521334657,0.0,19.896071213423134,0.0,19.781453612195705,19.621037294089682,20.034283005168454,20.001469681903888,20.295779609254236,0.00996928,0.066854,0.148197,0.0260188,0.0201106,0.0209468,0.0187922,0.0259705,0.034916,0.00994053,0.00705409,0.0,0.0282015,0.0,0.00491267,0.00327789,0.0066101,0.0301715,0.0198317,0.72,0.651,0.773,-23.13,14,14,15,319,3.916702364178996
53.15273,-27.58028,97.5946,503.7,556.9,19.55,0.017888,15,5,1.0,1.0,96,aless62,spw2123,53941,53.1542361,-27.5799722,25.41399309378388,25.53607121342313,25.203071213423133,24.301071213423132,22.983071213423134,21.737071213423132,20.308071213423133,20.247071213423133,19.578071213423133,19.531046,19.447893521334656,0.0,18.715071213423133,0.0,18.632453612195704,18.614037294089684,19.15528300516845,19.31046968190389,19.988779609254234,0.0235044,0.135279,0.224092,0.0372419,0.0135624,0.00910108,0.00527093,0.00760261,0.00960514,0.0028238,0.00210006,0.0,0.00958529,0.0,0.00170749,0.00129775,0.00294673,0.0160704,0.0149807,0.69,0.645,0.704,-24.17,14,14,15,319,4.931922199739341
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,97,aless62,spw2123,53556,53.1509801,-27.5835893,27.914993093783877,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,999.0,0.0,22.419071213423134,22.966046,22.392453612195702,22.10303729408968,21.847283005168453,21.97446968190389,22.457779609254235,0.21505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258467,0.0959118,0.0532126,0.0318178,0.0346562,0.173642,0.137512,0.54,0.484,0.592,-20.16,14,6,15,319,9.812574817971887
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,97,aless62,spw2123,53591,53.1527819,-27.5826924,26.03299309378388,25.744071213423133,999.0,25.771071213423134,25.465071213423133,25.10607121342313,24.118071213423132,999.0,999.0,999.0,23.697893521334656,0.0,999.0,23.104046,22.783453612195704,22.57403729408968,22.698283005168452,999.0,999.0,0.0412275,0.161809,0.0,0.137622,0.12656,0.186501,0.16361,0.0,0.0,0.0,0.100551,0.0,0.0,0.108283,0.0754943,0.0487158,0.0744982,0.0,0.0,0.96,0.726,1.139,-20.68,14,10,15,319,4.4436868457686876
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,97,aless62,spw2123,53656,53.1546444,-27.5816238,25.289993093783877,25.593071213423134,999.0,24.881071213423134,24.616071213423133,24.195071213423134,23.624071213423132,23.400071213423132,23.142071213423133,0.0,22.954893521334657,0.0,999.0,22.600046,22.892453612195702,22.02903729408968,22.211283005168454,999.0,999.0,0.020992,0.142113,0.0,0.062789,0.059738,0.0845465,0.106621,0.130986,0.23071,0.0,0.0518841,0.0,0.0,0.0693199,0.0831688,0.02975,0.0481574,0.0,0.0,1.055,0.967,1.484,-21.44,14,11,15,319,6.139725564856172
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,97,aless62,spw2123,53555,53.1568996,-27.5840493,24.57599309378388,24.803071213423134,24.72207121342313,23.96607121342313,23.639071213423133,22.88207121342313,22.240071213423132,22.30607121342313,22.259071213423134,21.886046,21.697893521334656,0.0,21.368071213423132,0.0,21.343453612195702,21.37303729408968,21.757283005168453,999.0,22.708779609254236,0.0109263,0.0709733,0.149092,0.0274786,0.0246891,0.025925,0.0308712,0.049672,0.108385,0.0244623,0.0165704,0.0,0.105546,0.0,0.0205581,0.0163596,0.0319394,0.0,0.170595,0.61,0.487,0.66,-21.02,14,13,15,319,9.608695079789424
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,97,aless62,spw2123,53771,53.1521894,-27.5815163,26.112993093783878,26.227071213423134,999.0,25.252071213423132,24.79207121342313,24.140071213423134,23.156071213423132,23.134071213423134,21.91707121342313,0.0,22.014893521334656,0.0,20.558071213423133,0.0,20.501453612195704,19.51203729408968,19.33828300516845,19.473469681903886,19.480779609254235,0.0443165,0.242927,0.0,0.08736,0.0699189,0.0805213,0.0704649,0.103837,0.0801489,0.0,0.0221319,0.0,0.0513353,0.0,0.00951472,0.00296522,0.00348685,0.0186513,0.00940698,1.3,1.188,1.423,-24.53,14,13,15,319,8.54394256524768
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,97,aless62,spw2123,53640,53.155147,-27.5833779,22.211993093783878,22.613071213423133,22.419071213423134,20.85307121342313,19.903071213423132,19.311071213423133,18.735071213423133,18.714071213423132,18.291071213423134,0.0,18.134893521334657,0.0,17.91707121342313,0.0,17.784453612195705,18.65503729408968,18.967283005168454,19.483469681903888,19.790779609254233,0.00124397,0.00971455,0.0189938,0.00158119,7.99638E-4,9.77955E-4,0.00124021,0.00185743,0.00294467,0.0,6.27086E-4,0.0,0.00460683,0.0,7.82247E-4,0.00134766,0.00247876,0.0188224,0.0124977,0.1,0.085,0.163,-20.39,14,14,15,319,3.598552206640655
53.15403,-27.58324,97.5633,466.1,459.8,19.34,0.013149,9,6,1.0,1.0,97,aless62,spw2123,53804,53.153312,-27.5812379,24.475993093783877,24.736071213423134,24.715071213423133,23.906071213423132,23.41407121342313,22.648071213423133,21.695071213423134,21.590071213423133,20.99207121342313,20.901046,20.765893521334657,0.0,19.896071213423134,0.0,19.781453612195705,19.621037294089682,20.034283005168454,20.001469681903888,20.295779609254236,0.00996928,0.066854,0.148197,0.0260188,0.0201106,0.0209468,0.0187922,0.0259705,0.034916,0.00994053,0.00705409,0.0,0.0282015,0.0,0.00491267,0.00327789,0.0066101,0.0301715,0.0198317,0.72,0.651,0.773,-23.13,14,14,15,319,7.56291876004846
53.15466,-27.58054,97.579,447.6,548.4,19.23,0.017547,15,7,1.0,1.0,98,aless62,spw2123,53591,53.1527819,-27.5826924,26.03299309378388,25.744071213423133,999.0,25.771071213423134,25.465071213423133,25.10607121342313,24.118071213423132,999.0,999.0,999.0,23.697893521334656,0.0,999.0,23.104046,22.783453612195704,22.57403729408968,22.698283005168452,999.0,999.0,0.0412275,0.161809,0.0,0.137622,0.12656,0.186501,0.16361,0.0,0.0,0.0,0.100551,0.0,0.0,0.108283,0.0754943,0.0487158,0.0744982,0.0,0.0,0.96,0.726,1.139,-20.68,14,10,15,319,9.795647067035102
53.15466,-27.58054,97.579,447.6,548.4,19.23,0.017547,15,7,1.0,1.0,98,aless62,spw2123,53656,53.1546444,-27.5816238,25.289993093783877,25.593071213423134,999.0,24.881071213423134,24.616071213423133,24.195071213423134,23.624071213423132,23.400071213423132,23.142071213423133,0.0,22.954893521334657,0.0,999.0,22.600046,22.892453612195702,22.02903729408968,22.211283005168454,999.0,999.0,0.020992,0.142113,0.0,0.062789,0.059738,0.0845465,0.106621,0.130986,0.23071,0.0,0.0518841,0.0,0.0,0.0693199,0.0831688,0.02975,0.0481574,0.0,0.0,1.055,0.967,1.484,-21.44,14,11,15,319,3.9019975204886252
53.15466,-27.58054,97.579,447.6,548.4,19.23,0.017547,15,7,1.0,1.0,98,aless62,spw2123,53809,53.1524671,-27.5802557,27.74499309378388,999.0,999.0,26.37007121342313,25.21307121342313,23.973071213423133,23.006071213423134,23.119071213423133,22.768071213423134,22.608046,22.330893521334655,0.0,21.862071213423132,21.985046,21.735453612195705,21.53503729408968,21.93028300516845,21.97546968190389,22.724779609254234,0.1864,0.0,0.0,0.228839,0.101529,0.0694002,0.0616252,0.102477,0.168389,0.0470707,0.0295079,0.0,0.162002,0.0398836,0.0293773,0.0189693,0.0373626,0.17379,0.172937,0.61,0.531,0.669,-20.71,14,12,15,319,7.071786524858238
