sepAngle,dFreq,refObj
0.010529032102093048,2.8285000000000053,aless101
0.009791487,1.6721000000000004,aless101
0.016714326707615086,0.8906999999999954,aless101
0.010974343844009776,13.294299999999993,aless101
0.010186283307227102,13.90379999999999,aless101
0.013605773523258483,11.872299999999996,aless101
0.005102687,12.247299999999996,aless101
0.002784256,13.028599999999997,aless101
0.005554099,1.0001999999999924,aless101
0.005587273,1.109499999999997,aless101
0.005527434,0.8907999999999987,aless101
0.015083568198558425,2.7190999999999974,aless101
0.009028399,2.0002999999999957,aless101
0.015819418349860358,0.3751000000000033,aless101
0.003294998,0.5469000000000079,aless101
0.006750202,2.2346999999999895,aless101
0.014631602,0.28130000000000166,aless101
0.015223846850681053,2.031499999999994,aless101
0.007592665,2.5471999999999895,aless101
0.009342304,0.8595,aless101
0.010414168535596846,0.4376000000000033,aless101
0.007938979,0.25,aless101
0.006664608,0.40630000000000166,aless101
0.004514997,1.1251999999999924,aless101
0.007601181,0.17189999999999372,aless101
0.008729681,0.29690000000000794,aless101
0.001545704,1.6096000000000004,aless101
0.013235605935820105,0.4376000000000033,aless101
0.004595,0.10940000000000794,aless101
0.006194602,1.046999999999997,aless101
0.003560818,1.828400000000002,aless101
0.019388957621471387,11.293999999999997,aless101
0.009255693,11.903499999999994,aless101
0.020071399,9.872,aless101
0.007039138,10.247,aless101
0.009675127,11.028300000000002,aless101
0.007107787,1.0001000000000033,aless101
0.007109859,0.8907999999999987,aless101
0.007098232,1.109499999999997,aless101
0.011833358,0.7188000000000017,aless101
0.009028399,2.0002999999999957,aless101
0.011052871431812002,1.6251999999999924,aless101
0.006269761,2.5472000000000037,aless101
0.011948775929859821,0.23439999999999372,aless101
0.007885582,2.2815999999999974,aless101
0.007948639,0.0312,aless101
0.010145570251215331,0.5468999999999937,aless101
0.014993735,1.1407999999999987,aless101
0.011767910690364107,1.5626999999999924,aless101
0.001445576,2.2502999999999957,aless101
0.015692938566053815,1.593999999999994,aless101
0.004513471,0.8751000000000033,aless101
0.015317945827054539,1.828400000000002,aless101
0.016542644602783006,2.2972000000000037,aless101
0.008570353,0.3906999999999954,aless101
0.007183986,1.5626999999999924,aless101
0.006653012,2.1097000000000037,aless101
0.004509008,0.9532999999999987,aless101
0.007860745,0.17189999999999372,aless101
0.021942219,12.91919999999999,aless101
0.006471404,13.528699999999986,aless101
0.019161075107394444,11.497199999999992,aless101
0.010793297653364892,11.872199999999992,aless101
0.017978206900739615,12.653499999999994,aless101
0.010373293056178451,0.6250999999999891,aless101
0.010341609,0.7343999999999937,aless101
0.010396848,0.5156999999999954,aless101
0.002494964,2.343999999999994,aless101
0.015819418349863917,0.3751000000000033,aless101
0.011052871431811875,1.6251999999999924,aless101
0.012682569135333778,0.9220000000000113,aless101
0.013119061142668939,1.8595999999999862,aless101
0.004110337,0.6564,aless101
0.004964322,1.6563999999999908,aless101
0.010194036712456825,2.172099999999986,aless101
0.014837126845800184,0.4843999999999937,aless101
0.008787131,0.0625,aless101
0.010536185865432863,0.6251000000000033,aless101
0.021218939,0.0312,aless101
0.012891924,0.7500999999999891,aless101
0.017694528987078628,0.2032000000000096,aless101
0.018665287,0.6720000000000113,aless101
0.014436021769013188,1.234499999999997,aless101
0.003959702,0.0625,aless101
0.011230587488055424,0.48450000000001125,aless101
0.009996231,0.6718999999999937,aless101
0.016952559,1.4532999999999987,aless101
0.013124643106111384,13.8412,aless101
0.007527719,14.450699999999998,aless101
0.014372003217058124,12.419200000000004,aless101
0.00248912,12.794200000000004,aless101
0.005319158,13.575500000000005,aless101
0.002922502,1.5471000000000004,aless101
0.002952671,1.656400000000005,aless101
0.002894456,1.4377000000000066,aless101
0.012169597,3.2660000000000053,aless101
0.003294998,0.5469000000000079,aless101
0.006269761,2.5472000000000037,aless101
0.012682569,0.9220000000000113,aless101
0.00644763,2.7815999999999974,aless101
0.011337297807438106,0.2656000000000063,aless101
0.011932467444800208,2.578400000000002,aless101
0.005906003,3.0940999999999974,aless101
0.00949182,1.406400000000005,aless101
0.008525914,0.9845000000000113,aless101
0.004986893,0.29690000000000794,aless101
0.009724135,0.9532000000000096,aless101
0.002181954,1.6721000000000004,aless101
0.009130507,0.7188000000000017,aless101
0.010352034512224313,0.25,aless101
0.002360415,2.1565000000000083,aless101
0.009951255,0.9845000000000113,aless101
0.001799347,0.4375,aless101
0.002899657,1.593900000000005,aless101
0.00470762,2.3753,aless101
0.008883698,11.059600000000003,aless101
0.006653461,11.6691,aless101
0.008122948,9.637600000000006,aless101
0.004909753,10.012600000000006,aless101
0.009488691,10.793900000000008,aless101
0.004881315,1.234499999999997,aless101
0.004884976,1.1251999999999924,aless101
0.004886431,1.3438999999999908,aless101
0.011444973161759554,0.48440000000000794,aless101
0.006750202,2.2346999999999895,aless101
0.011948775929859557,0.23439999999999372,aless101
0.013119061142670727,1.8595999999999862,aless101
0.00644763,2.7815999999999974,aless101
0.013796814374225863,2.515999999999991,aless101
0.014724592237216066,0.20319999999999538,aless101
0.002943536,0.3125,aless101
0.003077949,1.3751999999999924,aless101
0.004987901,1.7970999999999862,aless101
0.010507026682399593,2.4846999999999895,aless101
0.00888406,1.8283999999999878,aless101
0.008604452,1.109499999999997,aless101
0.004578598,2.0627999999999957,aless101
0.005606049,2.5315999999999974,aless101
0.005456371,0.6250999999999891,aless101
0.012227378903146341,1.7970999999999862,aless101
0.005345391,2.3440999999999974,aless101
0.00746417,1.1876999999999924,aless101
0.010126264324194665,0.40629999999998745,aless101
0.022618727,13.575599999999994,aless101
0.007604902,14.185099999999991,aless101
0.020953106,12.153599999999997,aless101
0.010135248304524027,12.528599999999997,aless101
0.01631205,13.309899999999999,aless101
0.009820742,1.281499999999994,aless101
0.009795619,1.3907999999999987,aless101
0.009836142,1.1721000000000004,aless101
0.006121091,3.000399999999999,aless101
0.014631602039456652,0.28130000000000166,aless101
0.007885582,2.2815999999999974,aless101
0.004110337,0.6564,aless101
0.011337297807435755,0.2656000000000063,aless101
0.013796814374225964,2.515999999999991,aless101
0.00106806,2.3127999999999957,aless101
0.010930315727408414,2.828499999999991,aless101
0.016148210754882632,1.1407999999999987,aless101
0.010559844545088088,0.7189,aless101
0.00780766,0.0313,aless101
0.020768794127146918,0.6876000000000033,aless101
0.010862093,1.406499999999994,aless101
0.018259917,0.4531999999999954,aless101
0.019370291,0.015600000000006276,aless101
0.013485603660057835,1.890900000000002,aless101
0.001570025,0.7189,aless101
0.010337304640433946,0.17189999999999372,aless101
0.008438081,1.3282999999999987,aless101
0.014917739018101428,2.1097000000000037,aless101
0.02351006,11.262799999999999,aless101
0.008631337,11.872299999999996,aless101
0.021972467,9.840800000000002,aless101
0.010895795004898807,10.215800000000002,aless101
0.016770113746933546,10.997100000000003,aless101
0.010605945776998336,1.0313000000000017,aless101
0.010582428945657552,0.922,aless101
0.010619617616653988,1.1406999999999954,aless101
0.007108514,0.6876000000000033,aless101
0.015223846850678397,2.031499999999994,aless101
0.007948639,0.0312,aless101
0.004964322,1.6563999999999908,aless101
0.011932467444798058,2.578400000000002,aless101
0.014724592237216129,0.20319999999999538,aless101
0.00106806,2.3127999999999957,aless101
0.011886692190735454,0.5156999999999954,aless101
0.017135426,1.171999999999997,aless101
0.011604190412501224,1.5938999999999908,aless101
0.008063303,2.281499999999994,aless101
0.021477829,1.6251999999999924,aless101
0.011282942865790978,0.9063000000000017,aless101
0.019150018398951373,1.8596000000000004,aless101
0.020275424552683885,2.328400000000002,aless101
0.014142480071166617,0.4218999999999937,aless101
0.002538092,1.5938999999999908,aless101
0.011048478116880976,2.140900000000002,aless101
0.009039989,0.9845,aless101
0.015284272,0.20309999999999206,aless101
0.011824202124377094,10.747100000000003,aless101
0.003722657,11.3566,aless101
0.010354589836251687,9.325100000000006,aless101
0.003567864,9.700100000000006,aless101
0.010343621773824021,10.481400000000008,aless101
0.003273467,1.546999999999997,aless101
0.003257078,1.4376999999999924,aless101
0.003293983,1.6563999999999908,aless101
0.008623722,0.17190000000000794,aless101
0.007592665,2.5471999999999895,aless101
0.010145570251217399,0.5468999999999937,aless101
0.010194036712459581,2.172099999999986,aless101
0.005906003,3.0940999999999974,aless101
0.002943536,0.3125,aless101
0.010930315727408976,2.828499999999991,aless101
0.011886692190734405,0.5156999999999954,aless101
0.005321501,1.6876999999999924,aless101
0.002822876,2.109599999999986,aless101
0.008717295,2.7971999999999895,aless101
0.011374903637821466,2.140899999999988,aless101
0.007757306,1.421999999999997,aless101
0.007519335,2.3752999999999957,aless101
0.008544048,2.8440999999999974,aless101
0.006060069,0.9375999999999891,aless101
0.009366194,2.109599999999986,aless101
0.004237951,2.6565999999999974,aless101
0.005704135,1.5001999999999924,aless101
0.010400618,0.7187999999999874,aless101
0.007439318,12.434799999999996,aless101
0.008622278,13.044299999999993,aless101
0.005102334,11.012799999999999,aless101
0.007960532,11.387799999999999,aless101
0.011934181820011264,12.1691,aless101
0.007893929,0.14069999999999538,aless101
0.007894175,0.25,aless101
0.007901819,0.0313,aless101
0.012821664,1.8596000000000004,aless101
0.009342304,0.8595,aless101
0.014993735253486334,1.1407999999999987,aless101
0.014837126845798234,0.4843999999999937,aless101
0.00949182,1.406400000000005,aless101
0.003077949,1.3751999999999924,aless101
0.016148210754884398,1.1407999999999987,aless101
0.017135426,1.171999999999997,aless101
0.005321501,1.6876999999999924,aless101
0.006074249,0.4218999999999937,aless101
0.013549119960686716,1.109499999999997,aless101
0.009541533,0.4531999999999954,aless101
0.011661521,0.2656999999999954,aless101
0.003991226,0.6876000000000033,aless101
0.004405439,1.156400000000005,aless101
0.008246136,0.7501000000000033,aless101
0.014600095,0.4218999999999937,aless101
0.008419494,0.9689,aless101
0.010492339193970033,0.1875,aless101
0.012856836930735359,0.9689,aless101
0.013364127629992242,12.85669999999999,aless101
0.003035291,13.466199999999986,aless101
0.010477540228307257,11.434699999999992,aless101
0.006062186,11.809699999999992,aless101
0.013158494,12.590999999999994,aless101
0.00567277,0.5625999999999891,aless101
0.005647473,0.6718999999999937,aless101
0.005698702,0.4531999999999954,aless101
0.006755715,2.281499999999994,aless101
0.010414168535597533,0.4376000000000033,aless101
0.011767910690364309,1.5626999999999924,aless101
0.008787131,0.0625,aless101
0.008525914,0.9845000000000113,aless101
0.004987901,1.7970999999999862,aless101
0.010559844545088022,0.7189,aless101
0.011604190412499656,1.5938999999999908,aless101
0.002822876,2.109599999999986,aless101
0.006074249,0.4218999999999937,aless101
0.010424744976530459,0.6876000000000033,aless101
0.013844465740990275,0.0313,aless101
0.010170964682796609,0.6875999999999891,aless101
0.009317499,0.2657000000000096,aless101
0.010138816872879895,0.7345000000000113,aless101
0.008878733,1.171999999999997,aless101
0.009095697,0,aless101
0.006761008,0.5470000000000113,aless101
0.00766903,0.6093999999999937,aless101
0.013134529427186839,1.3907999999999987,aless101
0.018059429085818066,13.544299999999993,aless101
0.008032279,14.15379999999999,aless101
0.018628967172552288,12.122299999999996,aless101
0.005597352,12.497299999999996,aless101
0.008916868,13.278599999999997,aless101
0.005662211,1.2501999999999924,aless101
0.0056643,1.359499999999997,aless101
0.00565267,1.1407999999999987,aless101
0.011037481,2.9690999999999974,aless101
0.007938979,0.25,aless101
0.001445576,2.2502999999999957,aless101
0.010536185865432104,0.6251000000000033,aless101
0.004986893,0.29690000000000794,aless101
0.010507027,2.4846999999999895,aless101
0.00780766,0.0313,aless101
0.008063303,2.281499999999994,aless101
0.008717295,2.7971999999999895,aless101
0.01354912,1.109499999999997,aless101
0.010424744976532226,0.6876000000000033,aless101
0.014583103879357026,0.6563000000000017,aless101
0.003493876,1.3751999999999924,aless101
0.013942502937242671,0.4218999999999937,aless101
0.015166389002947433,0.046900000000007935,aless101
0.007330423,1.8596000000000004,aless101
0.006849528,0.6876000000000033,aless101
0.005228069,0.14059999999999206,aless101
0.003063639,1.296999999999997,aless101
0.007271041,2.078400000000002,aless101
0.006069625,12.887999999999991,aless101
0.014912451922992636,13.497499999999988,aless101
0.011396021,11.465999999999994,aless101
0.010657509299918235,11.840999999999994,aless101
0.006981588,12.622299999999996,aless101
0.011011792468029103,0.5938999999999908,aless101
0.011040037724173517,0.7031999999999954,aless101
0.010992907794377161,0.48449999999999704,aless101
0.019940352363156152,2.3127999999999957,aless101
0.006664608,0.40630000000000166,aless101
0.015692939,1.593999999999994,aless101
0.021218939,0.0312,aless101
0.009724135,0.9532000000000096,aless101
0.00888406,1.8283999999999878,aless101
0.020768794127146724,0.6876000000000033,aless101
0.021477829,1.6251999999999924,aless101
0.011374904,2.140899999999988,aless101
0.009541533,0.4531999999999954,aless101
0.013844465740989865,0.0313,aless101
0.014583104,0.6563000000000017,aless101
0.011179474007644456,0.7188999999999908,aless101
0.005678401,0.23440000000000794,aless101
0.005959024,0.7032000000000096,aless101
0.007391472,1.2032999999999987,aless101
0.019274944192301684,0.0313,aless101
0.010434176763783437,0.5157000000000096,aless101
0.012510062,0.6406999999999954,aless101
0.008987178,1.4221000000000004,aless101
0.015100123,12.1691,aless101
0.00863932,12.778599999999997,aless101
0.016553862,10.747100000000003,aless101
0.004190228,11.122100000000003,aless101
0.005496501,11.903400000000005,aless101
0.004523605,0.125,aless101
0.004545708,0.015699999999995384,aless101
0.004499604,0.23439999999999372,aless101
0.012798616780320234,1.593900000000005,aless101
0.004514997,1.1251999999999924,aless101
0.004513471,0.8751000000000033,aless101
0.012891923716003176,0.7500999999999891,aless101
0.002181954,1.6721000000000004,aless101
0.008604452,1.109499999999997,aless101
0.010862093215206654,1.406499999999994,aless101
0.011282943,0.9063000000000017,aless101
0.007757306,1.421999999999997,aless101
0.011661520767444866,0.2656999999999954,aless101
0.010170964682796517,0.6875999999999891,aless101
0.003493876,1.3751999999999924,aless101
0.011179474,0.7188999999999908,aless101
0.011226727,0.9532999999999987,aless101
0.012441119886821311,1.4221000000000004,aless101
0.004195129,0.48440000000000794,aless101
0.009656487,0.6875999999999891,aless101
0.003525353,1.2346000000000004,aless101
0.003012114,0.0782,aless101
0.004093046,0.7032000000000096,aless101
0.004360081,13.122399999999999,aless101
0.011231807,13.731899999999996,aless101
0.006277341,11.700400000000002,aless101
0.008624537,12.075400000000002,aless101
0.009660303,12.856700000000004,aless101
0.008773841,0.8282999999999987,aless101
0.008789163,0.9376000000000033,aless101
0.008768471,0.7189,aless101
0.015962063,2.5472000000000037,aless101
0.007601181,0.17189999999999372,aless101
0.015317946,1.828400000000002,aless101
0.017694529,0.2032000000000096,aless101
0.009130507,0.7188000000000017,aless101
0.004578598,2.0627999999999957,aless101
0.018259916539663478,0.4531999999999954,aless101
0.019150018,1.8596000000000004,aless101
0.007519335,2.3752999999999957,aless101
0.003991226,0.6876000000000033,aless101
0.009317499,0.2657000000000096,aless101
0.013942502937241558,0.4218999999999937,aless101
0.005678401,0.23440000000000794,aless101
0.011226727228918584,0.9532999999999987,aless101
0.00122474,0.46880000000000166,aless101
0.007113818,1.4377000000000066,aless101
0.016691170848740732,0.2657000000000096,aless101
0.008792815,0.28130000000000166,aless101
0.011112876285869506,0.8751000000000033,aless101
0.011092349860802694,1.6565000000000083,aless101
0.003281801,13.5912,aless101
0.012227412049351542,14.200699999999998,aless101
0.005523473,12.169200000000004,aless101
0.009828224,12.544200000000004,aless101
0.010662142993701358,13.325500000000005,aless101
0.009965548,1.2971000000000004,aless101
0.009979967,1.406400000000005,aless101
0.009961017,1.1877000000000066,aless101
0.016851993485882143,3.0160000000000053,aless101
0.008729681,0.29690000000000794,aless101
0.016542645,2.2972000000000037,aless101
0.018665287,0.6720000000000113,aless101
0.010352034512221952,0.25,aless101
0.005606049,2.5315999999999974,aless101
0.019370291,0.015600000000006276,aless101
0.020275425,2.328400000000002,aless101
0.008544048,2.8440999999999974,aless101
0.004405439,1.156400000000005,aless101
0.010138816872878802,0.7345000000000113,aless101
0.015166389002948283,0.046900000000007935,aless101
0.005959024,0.7032000000000096,aless101
0.012441119886821884,1.4221000000000004,aless101
0.00122474,0.46880000000000166,aless101
0.008311119,1.9065000000000083,aless101
0.017800371703010028,0.7345000000000113,aless101
0.010009766297614579,0.1875,aless101
0.012327822067752004,1.343900000000005,aless101
0.012178287191751543,2.1253,aless101
0.010905027545624163,11.684699999999992,aless101
0.008672792,12.29419999999999,aless101
0.012797779333489235,10.262699999999995,aless101
0.003652852,10.637699999999995,aless101
0.004286148,11.418999999999997,aless101
0.004091337,0.6094000000000079,aless101
0.004124117,0.5001000000000033,aless101
0.004065839,0.7188000000000017,aless101
0.013607446,1.109499999999997,aless101
0.001545704,1.6096000000000004,aless101
0.008570353,0.3906999999999954,aless101
0.014436021769011766,1.234499999999997,aless101
0.002360415,2.1565000000000083,aless101
0.005456371,0.6250999999999891,aless101
0.013485604,1.890900000000002,aless101
0.01414248,0.4218999999999937,aless101
0.006060069,0.9375999999999891,aless101
0.008246136,0.7501000000000033,aless101
0.008878733,1.171999999999997,aless101
0.007330423,1.8596000000000004,aless101
0.007391472,1.2032999999999987,aless101
0.004195129,0.48440000000000794,aless101
0.007113818,1.4377000000000066,aless101
0.008311119,1.9065000000000083,aless101
0.012039246937909042,1.171999999999997,aless101
0.00322488,1.7190000000000083,aless101
0.005126904,0.5626000000000033,aless101
0.004669928,0.21880000000000166,aless101
0.021049644207954528,12.85669999999999,aless101
0.006103074,13.466199999999986,aless101
0.019436745041161656,11.434699999999992,aless101
0.008623561,11.809699999999992,aless101
0.015036606352213376,12.590999999999994,aless101
0.008294857,0.5625999999999891,aless101
0.008268867,0.6718999999999937,aless101
0.008311224,0.4531999999999954,aless101
0.005415114,2.281499999999994,aless101
0.013235605935819447,0.4376000000000033,aless101
0.007183986,1.5626999999999924,aless101
0.003959702,0.0625,aless101
0.009951255,0.9845000000000113,aless101
0.012227378903147809,1.7970999999999862,aless101
0.001570025,0.7189,aless101
0.002538092,1.5938999999999908,aless101
0.009366194,2.109599999999986,aless101
0.014600094784955895,0.4218999999999937,aless101
0.009095697,0,aless101
0.006849528,0.6876000000000033,aless101
0.019274944192302537,0.0313,aless101
0.009656487,0.6875999999999891,aless101
0.016691171,0.2657000000000096,aless101
0.017800371703006548,0.7345000000000113,aless101
0.012039246937908317,1.171999999999997,aless101
0.008859088,0.5470000000000113,aless101
0.007066172,0.6093999999999937,aless101
0.013744281826202787,1.3907999999999987,aless101
0.013020103937796677,13.4037,aless101
