# Z-profile-Region_2-Statistic_Mean-Coordinate_Current aless88_dirtycube_spw2123_natweight_nopbcorr.fits
# xLabel: [LSRK] Radio velocity (km/s)
# yLabel: Value (Jy/beam)
# ellipse[[694.520113pix, 249.655484pix], [3.552033pix, 5.005080pix], 356.633539deg]	
# ellipse(wcs:ICRS)[[3:31:53.2474396374, -27:54:10.3473795885], [0.3907236548", 0.5505588086"], 356.633539deg]	
# x	y
2919.2355515395957	0.0000000000e+0
2873.263172213836	0.0000000000e+0
2827.290792888043	0.0000000000e+0
2781.318413562283	0.0000000000e+0
2735.34603423649	0.0000000000e+0
2689.373654910697	0.0000000000e+0
2643.401275584971	0.0000000000e+0
2597.428896259178	0.0000000000e+0
2551.4565169334514	0.0000000000e+0
2505.484137607625	5.3906367986e-4
2459.511758281832	4.0316589169e-5
2413.539378956106	1.7997067636e-5
2367.5669996302795	-3.4069246547e-5
2321.59462030452	-6.6991894061e-5
2275.62224097876	-6.8704559836e-5
2229.649861652934	-4.3946898442e-5
2183.6774823272076	2.3675869542e-5
2137.7051030014145	1.1933532146e-4
2091.732723675588	1.4166098582e-4
2045.760344349862	6.1456934850e-5
1999.787965024102	-4.3034365783e-5
1953.8155856983092	-8.0978934165e-5
1907.8432063724827	-6.5840848935e-5
1861.8708270467232	-7.0590939440e-5
1815.8984477209967	-9.2492579769e-5
1769.9260683951704	-5.2402919469e-5
1723.9536890694442	7.2233652773e-6
1677.981309743651	4.8138161726e-5
1632.0089304178582	1.0365602688e-4
1586.036551092065	1.2225091489e-4
1540.064171766272	1.0902076435e-5
1494.0917924405126	-4.3446452006e-5
1448.1194131147527	4.3026736509e-5
1402.147033788993	9.5082980228e-5
1356.1746544632	4.4917487749e-5
1310.202275137407	-1.1369551071e-5
1264.2298958116141	-9.5132373636e-5
1218.2575164858545	-2.3185919851e-4
1172.2851371600948	-1.5528947890e-4
1126.312757834302	-2.5033704572e-5
1080.3403785085086	-3.9067257806e-5
1034.3679991827823	-8.8567580557e-5
988.3956198569894	-1.5420873176e-4
942.4232405311631	-1.3210060637e-4
896.4508612054035	-4.0183098459e-5
850.4784818796437	3.1444350801e-5
804.5061025538507	8.7105913376e-5
758.533723228091	1.6521422310e-4
712.5613439022981	1.7442201044e-4
666.5889645765716	1.3958687701e-4
620.6165852507787	8.0224774042e-5
574.6442059249524	-1.1510732702e-5
528.671826599226	-2.3517964580e-5
482.69944727343307	-5.1722885914e-5
436.72706794760677	-7.7609473864e-5
390.7546886218471	5.1736062690e-6
344.78230929608736	4.1953062838e-5
298.80992997029443	7.2251907736e-5
252.8375506445347	1.0547950205e-4
206.86517131880828	8.2182784928e-7
160.8927919930153	-6.1654362434e-6
114.92041266715576	8.4205878563e-5
68.94803334142935	7.7774055291e-5
22.975654015669658	2.5446994573e-5
-22.996725310123324	3.6208290318e-5
-68.96910463588303	-1.1966710890e-5
-114.9414839616427	-8.3560305243e-5
-160.91386328746896	8.4831320795e-5
-206.8862426132287	2.2896929805e-4
-252.85862193898836	7.1360908356e-5
-298.83100126481463	-5.1444344296e-5
-344.8033805905743	3.3913520922e-5
-390.77575991633404	1.2065931363e-4
-436.74813924202715	1.0574918207e-4
-482.72051856791995	1.1351627900e-4
-528.6928978937462	2.4302275696e-4
-574.6652772194394	2.4574260399e-4
-620.6376565452656	8.8524993755e-5
-666.6100358710253	-5.6121161969e-5
-712.5824151967184	-1.7133985213e-4
-758.5547945226114	-1.5649182413e-4
-804.527173848371	-3.8546557209e-5
-850.4995531741306	-1.9145463575e-5
-896.4719324998904	-3.9156687024e-5
-942.4443118256501	2.0482367621e-5
-988.4166911514097	5.4808309730e-5
-1034.3890704772361	1.6314823220e-5
-1080.3614498029956	-4.3310807271e-5
-1126.3338291287555	-1.1811714266e-5
-1172.3062084545818	7.7571902334e-5
-1218.2785877803412	7.9272621039e-5
-1264.2509671061011	5.5821401860e-5
-1310.2233464319272	5.6527961072e-5
-1356.1957257576871	-1.1155675245e-5
-1402.1681050834468	-1.7971854424e-5
-1448.1404844092062	1.0626291161e-4
-1494.1128637350328	1.1398111719e-4
-1540.0852430607924	-1.2887711434e-5
-1586.057622386552	-8.1025339592e-5
-1632.0300017123118	8.0812646637e-6
-1678.002381038138	1.3660117950e-4
-1723.9747603638311	1.9454811584e-4
-1769.9471396896574	2.6976247714e-4
-1815.9195190154835	3.0604139108e-4
-1861.8918983411768	3.1230589408e-4
-1907.8642776669365	4.0253713393e-4
-1953.8366569927628	3.6970815956e-4
-1999.8090363185224	2.0860742519e-4
-2045.7814156442823	1.1926936249e-4
-2091.7537949701086	3.6676943106e-6
-2137.726174295868	-4.1878216284e-5
-2183.698553621628	1.7778007073e-5
-2229.6709329473874	1.3509686542e-5
-2275.64331227328	3.9843575897e-5
-2321.615691598973	2.2706375531e-5
-2367.5880709247335	-1.5678656270e-5
-2413.5604502505594	2.0610355477e-5
-2459.5328295763857	3.5208227355e-5
-2505.5052089020787	8.6423536176e-5
-2551.477588227905	7.6502714835e-5
-2597.449967553665	0.0000000000e+0
-2643.422346879358	0.0000000000e+0
-2689.3947262052507	0.0000000000e+0
-2735.3671055310106	0.0000000000e+0
-2781.339484856703	0.0000000000e+0
-2827.31186418253	0.0000000000e+0
-2873.28424350829	0.0000000000e+0
-2919.2566228341157	0.0000000000e+0
-2965.2290021598756	0.0000000000e+0
-3011.201381485635	0.0000000000e+0
-3057.1737608114618	0.0000000000e+0
-3103.146140137221	0.0000000000e+0
-3149.1185194629807	0.0000000000e+0
-3195.0908987887406	0.0000000000e+0
-3241.0632781145	0.0000000000e+0
-3287.0356574403268	0.0000000000e+0
-3333.008036766086	0.0000000000e+0
-3378.980416091846	-3.3158448799e-5
-3424.952795417672	4.2061427804e-5
-3470.925174743432	1.2142455952e-5
-3516.8975540691918	-2.5483746835e-6
-3562.869933394951	6.3103807701e-5
-3608.8423127207775	7.8764637692e-5
-3654.814692046537	2.6136198161e-5
-3700.787071372297	-5.7734751821e-5
-3746.759450698123	-6.2528431856e-5
-3792.731830023816	3.8378033323e-5
-3838.7042093496425	1.4478945986e-4
-3884.676588675469	1.9222403685e-4
-3930.6489680012282	2.0052548953e-4
-3976.621347326988	1.5200372599e-4
-4022.5937266526817	7.3928469166e-5
-4068.5661059785075	1.1002568828e-4
-4114.538485304267	1.6482244845e-4
-4160.510864630093	8.8670984069e-5
-4206.483243955853	-3.4887102765e-5
-4252.455623281613	-8.4667482908e-5
-4298.428002607438	-2.9970042334e-5
-4344.400381933199	-8.4605882389e-5
-4390.372761258959	-1.8481676543e-4
-4436.3451405847845	-5.6332655404e-5
-4482.317519910544	3.9669023532e-5
-4528.289899236303	-4.2691742651e-5
-4574.262278562064	-7.4213627701e-5
-4620.234657887757	-1.0621085682e-4
-4666.2070372136495	-1.1435397185e-4
-4712.179416539409	-9.8662945759e-5
-4758.151795865169	-1.4324008758e-4
-4804.124175190996	-1.1655148728e-4
-4850.096554516689	-4.6289252986e-5
-4896.0689338425145	-1.5431787550e-4
-4942.041313168274	-1.5989850294e-4
-4988.013692494101	4.5998514015e-5
-5033.986071819794	1.1689186549e-4
-5079.9584511456205	2.7853148192e-6
-5125.930830471447	-4.7250872493e-5
-5171.903209797207	1.3486845522e-5
-5217.875589122966	4.2035819835e-5
-5263.847968448726	6.6408641176e-6
-5309.820347774552	-2.6643676476e-6
-5355.7927271002445	3.7119299448e-5
-5401.765106426004	3.3088735160e-5
-5447.737485751831	-8.2638711519e-5
-5493.709865077591	-1.1660777993e-4
-5539.682244403417	-9.6621027280e-6
-5585.654623729177	1.0665881603e-4
-5631.627003054937	8.3216833856e-5
-5677.599382380762	-3.2568708105e-5
-5723.571761706522	-5.2576672997e-5
-5769.544141032283	4.7775959996e-5
-5815.516520358042	3.9660546032e-5
-5861.488899683802	-1.8407325252e-5
-5907.461279009627	6.4715890116e-5
-5953.433658335387	7.0067035953e-5
-5999.406037661213	-1.0003569267e-4
-6045.378416986973	-8.0477142275e-5
-6091.350796312733	8.2113442024e-5
-6137.323175638559	2.0397930012e-5
-6183.295554964252	-8.7805990259e-5
-6229.267934290078	2.1791223038e-6
-6275.240313615838	3.8960341415e-5
-6321.212692941598	2.2851732344e-5
-6367.185072267357	9.7348295656e-5
-6413.157451593117	4.2519926065e-5
-6459.129830918943	-1.8191378280e-5
-6505.102210244703	5.1556940901e-5
-6551.074589570463	1.1308286476e-4
-6597.046968896289	1.1586722614e-4
-6643.019348222049	-2.2555394047e-5
-6688.991727547808	-1.4826658225e-4
-6734.9641068736355	-1.0695721046e-4
-6780.9364861993945	1.1565201444e-8
-6826.908865525154	7.8068839158e-5
-6872.881244850981	1.1510401122e-4
-6918.853624176673	1.1502031361e-4
-6964.8260035025005	7.5458251453e-5
-7010.79838282826	2.8429284922e-5
-7056.770762154086	2.5955201899e-5
-7102.743141479846	2.9099685027e-5
-7148.715520805606	2.4332695670e-5
-7194.6879001313655	5.2234569869e-5
-7240.660279457125	4.7573343054e-7
-7286.632658782884	-1.0182178046e-4
-7332.605038108711	-4.5825654603e-5
-7378.577417434471	2.4227143248e-5
-7424.5497967602305	-1.0714916570e-4
-7470.522176086056	-1.8506909743e-4
-7516.494555411816	-1.0477720155e-4
-7562.466934737576	-5.0581567559e-5
-7608.439314063336	3.7225568260e-5
-7654.411693389162	9.6276601916e-5
-7700.384072714921	5.5715408252e-5
-7746.356452040681	-5.5062200613e-7
-7792.328831366507	-1.0092063449e-4
-7838.301210692267	-1.5876734363e-4
-7884.273590018027	-1.5645973292e-5
-7930.245969343853	6.3861335923e-5
-7976.218348669546	4.1089495537e-5
-8022.190727995306	1.2131848383e-4
-8068.163107321132	1.7469164500e-4
-8114.135486646892	1.4427421375e-4
-8160.107865972652	6.1757925343e-5
-8206.080245298477	6.8999807827e-6
-8252.052624624237	-9.6399097729e-6
-8298.025003949997	-3.3655753796e-5
-8343.997383275757	-3.3923352978e-5
-8389.969762601582	6.6329016502e-5
-8435.94214192741	0.0000000000e+0
-8481.914521253102	0.0000000000e+0
-8527.88690057893	0.0000000000e+0
-8573.859279904687	0.0000000000e+0
-8619.831659230449	0.0000000000e+0
-8665.804038556274	0.0000000000e+0
-8711.7764178821	0.0000000000e+0
-8757.748797207729	0.0000000000e+0
-8803.721176533621	0.0000000000e+0
