# Z-profile-Region_1-Statistic_Mean-Coordinate_Current aless41_dirtycube_allspw_nopbcorr.fits
# xLabel: [BARYCENT] Radio velocity (km/s)
# yLabel: Value (Jy/beam)
# ellipse[[185.769577pix, 187.963144pix], [3.243746pix, 4.780258pix], 5.440332deg]	
# ellipse(wcs:ICRS)[[3:31:10.0762165423, -27:52:36.7592113845], [0.8109365406", 1.1950643756"], 5.440332deg]	
# x	y
-44751.151802317676	-4.7049928567e-6
-44696.558550467584	-1.7382710678e-6
-44641.965298617564	3.1052985953e-6
-44587.37204676747	4.9052005844e-5
-44532.77879491746	9.6593016716e-5
-44478.1855430673	0.0000000000e+0
-44423.592291217275	0.0000000000e+0
-44368.99903936719	0.0000000000e+0
-44314.40578751717	1.5288066345e-4
-44259.812535667086	1.6973038216e-4
-44205.21928381706	8.7322589811e-5
-44150.626031966975	-6.1962086921e-6
-44096.032780116955	4.0539938299e-6
-44041.43952826686	1.1025826887e-5
-43986.84627641684	-3.3960918658e-5
-43932.25302456676	-5.4149384846e-5
-43877.65977271674	-2.2622466485e-5
-43823.06652086658	4.6469139557e-5
-43768.47326901656	1.0838885182e-4
-43713.88001716654	6.9430720459e-5
-43659.28676531645	1.9445521693e-5
-43604.69351346643	2.7637055108e-5
-43550.10026161627	5.3285772554e-5
-43495.50700976626	5.5198554232e-5
-43440.913757916234	1.8577634755e-5
-43386.32050606614	2.3374787723e-5
-43331.72725421613	7.8219213942e-5
-43277.13400236604	8.4959027147e-5
-43222.54075051595	4.3848710173e-5
-43167.947498665926	5.7307021987e-6
-43113.354246815776	-1.7523637439e-5
-43058.76099496582	-1.4511231697e-5
-43004.16774311573	-1.6616224653e-5
-42949.574491265645	-1.7250687236e-5
-42894.98123941556	4.0296942179e-5
-42840.38798756554	6.6812980633e-5
-42785.79473571551	1.5477573536e-5
-42731.20148386543	5.4231603692e-6
-42676.608232015344	1.9548844082e-5
-42622.01498016532	3.4327328336e-5
-42567.42172831523	9.8915628940e-5
-42512.82847646515	1.0784965370e-4
-42458.23522461506	1.6450244941e-5
-42403.641972765035	-4.6007525048e-5
-42349.04872091494	-5.6816719762e-6
-42294.45546906493	5.3435157917e-5
-42239.86221721484	7.5837706168e-5
-42185.26896536482	7.4956002895e-5
-42130.675713514735	5.9633486342e-5
-42076.08246166471	4.1554233738e-5
-42021.48920981462	3.3961676487e-5
-41966.89595796453	5.4847115540e-5
-41912.30270611445	1.0185045736e-4
-41857.709454264426	1.5029729563e-4
-41803.11620241441	1.3392114100e-4
-41748.522950564315	6.5463507602e-5
-41693.92969871423	-9.8864595270e-6
-41639.33644686421	-3.7750444929e-5
-41584.74319501418	-3.1838974483e-5
-41530.14994316403	-3.9562927767e-5
-41475.556691314014	-6.3676559177e-6
-41420.96343946399	5.8824688629e-5
-41366.37018761384	1.2645337844e-4
-41311.77693576382	2.5306488466e-4
-41257.18368391373	4.7473866400e-4
-41202.590432063706	6.6647725640e-4
-41147.99718021369	7.0802999063e-4
-41093.403928363536	6.3731819890e-4
-41038.81067651351	5.2680606017e-4
-40984.217424663424	5.1081054060e-4
-40929.624172813405	5.2293942949e-4
-40875.03092096332	4.0134898540e-4
-40820.43766911329	2.8246822884e-4
-40765.84441726321	3.4565768124e-4
-40711.25116541319	4.8893663262e-4
-40656.6579135631	5.7211210559e-4
-40602.06466171301	6.2414031501e-4
-40547.47140986299	6.4279018202e-4
-40492.87815801291	6.2242312575e-4
-40438.284906162815	5.9525850609e-4
-40383.69165431279	4.3226566005e-4
-40329.0984024627	1.5592504194e-4
-40274.505150612684	5.2396681594e-6
-40219.91189876253	-1.0037934066e-5
-40165.31864691257	-4.2329864843e-6
-40110.725395062494	2.2565316665e-5
